my_title,Run,my_stage,Organism,projType,treat,treatDescription,special,geneCounted,rawCounts,bleached,stress,LibraryLayout
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374549,recruit,Acropora millepora,salinity,control,24h_35psu_186_Amill,none,6590390,9900736,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374550,recruit,Acropora millepora,salinity,control,24h_35psu_187_Amill,none,6633471,11079939,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374551,recruit,Acropora millepora,salinity,control,24h_35psu_192_Amill,none,6214445,9812732,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374552,recruit,Acropora millepora,salinity,control,24h_35psu_193_Amill,none,5203283,7962223,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374553,recruit,Acropora millepora,salinity,low_salinity,24h_28psu_196_Amill,none,7187520,10763465,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374554,recruit,Acropora millepora,salinity,low_salinity,24h_28psu_197_Amill,none,5418761,7960382,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374555,recruit,Acropora millepora,salinity,low_salinity,24h_28psu_202_Amill,none,6377037,9528406,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374556,recruit,Acropora millepora,salinity,low_salinity,24h_28psu_203_Amill,none,5335965,8245512,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374557,recruit,Acropora millepora,salinity,low_salinity,24h_28psu_208_Amill,none,3979566,6042591,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374558,recruit,Acropora millepora,salinity,low_salinity,24h_28psu_209_Amill,none,5502319,8262098,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374559,recruit,Acropora millepora,salinity,control,48h_35psu_214_Amill,none,5754353,8436866,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374560,recruit,Acropora millepora,salinity,control,48h_35psu_215_Amill,none,4334612,6609828,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374561,recruit,Acropora millepora,salinity,control,48h_35psu_220_Amill,none,4361289,6660444,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374562,recruit,Acropora millepora,salinity,control,48h_35psu_222_Amill,none,6514310,9944146,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374563,recruit,Acropora millepora,salinity,control,48h_35psu_226_Amill,none,6317126,9476438,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374564,recruit,Acropora millepora,salinity,low_salinity,48h_28psu_222_Amill,none,6384649,9441121,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374565,recruit,Acropora millepora,salinity,low_salinity,48h_28psu_233_Amill,none,5593887,8312066,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374566,recruit,Acropora millepora,salinity,low_salinity,48h_28psu_238_Amill,none,3291204,4851716,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374567,recruit,Acropora millepora,salinity,low_salinity,48h_28psu_239_Amill,none,5094969,7758165,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374568,recruit,Acropora millepora,salinity,low_salinity,48h_28psu_244_Amill,none,3748315,5584392,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374569,recruit,Acropora millepora,salinity,low_salinity,48h_28psu_245_Amill,none,2891098,4361404,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5378429,adult,Acropora millepora,salinity,low_salinity,1h_25psu_22gen_Amill rep 2,none,4310432,10958039,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5378430,adult,Acropora millepora,salinity,control,1h_35psu_22gen_Amill rep 2,none,4637841,12449487,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5378431,adult,Acropora millepora,salinity,low_salinity,24h_25psu_23gen_Amill rep 2,none,5923573,13721967,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5378432,adult,Acropora millepora,salinity,control,24h_35psu_22gen_Amill rep 2,none,4495009,12378721,no,control,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569448,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,11971510,33904223,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569447,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,6400240,18296211,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569449,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,17636938,46947071,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569450,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,12658779,39783541,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569445,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,10406768,31955534,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569446,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,10958619,36510881,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569444,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,12301627,36235395,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569442,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,16037157,39316516,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569441,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,11273854,30845136,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569440,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,11835942,26693556,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569439,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,7146991,17555522,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569438,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,11808898,29384994,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569437,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,10962356,28369784,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569435,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,10421657,33621442,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569436,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,13624546,33830986,NA,not_a_stress_experiment,PAIRED
c1_uga_diseaseTolerance_PRJNA386795,SRR5569443,adult,Acropora palmata,disease_tolerance,not done yet,emailed John Wares,none,11626431,31266606,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934181,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_12h_rep2,none,13411382,24035359,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934178,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_04h_rep1,none,10782426,26204349,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934180,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_04h_rep3,none,14039158,31698401,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934182,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_12h_rep3,none,12980884,25197830,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934184,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_12h_rep2,none,13546263,26639362,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934183,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_12h_rep1,none,11828495,25557352,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934185,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_12h_rep3,none,10773223,23800967,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934186,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_48h_rep1,none,11024267,21477166,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934187,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_48h_rep2,none,7726561,15729866,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934188,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_48h_rep3,none,13153295,24849108,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934189,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_48h_rep1,none,11505889,26530067,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934190,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_48h_rep2,none,9081937,24465990,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934191,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_48h_rep3,none,9908104,27855959,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934177,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_04h_rep3,none,10446844,20912751,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934175,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_04h_rep1,none,11025357,22430563,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934179,larval,Acropora digitifera,maybe_immune,control,Chromera_infected_04h_rep2,none,11014453,25721449,NA,not_a_stress_experiment,PAIRED
d1_mohamed_microalga_PRJNA398338,SRR5934176,larval,Acropora digitifera,maybe_immune,challenge,Negative_control_04h_rep2,none,9803543,19542091,NA,not_a_stress_experiment,PAIRED
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064932,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4031301,17744251,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064931,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4051531,16696438,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064930,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4398883,21422102,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064929,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3708531,14619983,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064928,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4196718,17494313,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064927,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,5001007,22895702,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064926,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4412461,18789893,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064925,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,183915,18562899,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064924,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4282485,18199923,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064923,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3463319,13289940,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064922,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4740429,19248949,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064921,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4863652,19429512,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064920,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4563759,17928116,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064919,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4502621,19346657,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064918,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4121361,15389413,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064917,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3598315,12793085,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064916,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4084462,16294492,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064915,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3567444,15820717,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064914,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3797434,17112779,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064913,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,543045,20097460,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064912,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3720333,14638285,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064911,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,4486968,20471246,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064910,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3063687,19717550,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064909,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,757080,18093725,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064908,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,2876501,18708113,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064907,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,2420873,16371712,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064906,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3364663,17682164,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064905,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3416178,16531935,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064904,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,3510011,13194927,NA,not_a_stress_experiment,SINGLE
e1_bayPalumbi_adaptWarm_PRJNA411943,SRR6064903,adult,Acropora hyacinthus,genotyping,not done yet,NA,none,5056115,22647558,NA,not_a_stress_experiment,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396371,adult,Acropora cervicornis,temp,control,1hr_24-28c_summer_Miami,none,4521894,42189417,NA,control,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396373,adult,Acropora cervicornis,temp,heat,1hr_35C_summer_Miami,none,4882630,38599594,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396374,adult,Acropora cervicornis,temp,control,1hr_24-28C_summer_LowerKeys,none,3021004,48948847,NA,control,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396375,adult,Acropora cervicornis,temp,cold,1hr_10C_summer_Miami,none,3596311,37174155,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396376,adult,Acropora cervicornis,temp,heat,1hr_35C_summer_LowerKeys,none,3037725,37330899,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396377,adult,Acropora cervicornis,temp,control,1hr_24-28C_winter_Miami,none,5496904,39323153,NA,control,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396378,adult,Acropora cervicornis,temp,cold,1hr_10C_winter_LowerKeys,none,4764083,40518257,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396379,adult,Acropora cervicornis,temp,heat,1hr_35C_winter_Miami,none,5847834,38374168,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396380,adult,Acropora cervicornis,temp,control,1hr_24-28C_winter_LowerKeys,none,4934393,37935971,NA,control,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396381,adult,Acropora cervicornis,temp,cold,1hr_10C_winter_Miami,none,4834146,35487235,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396382,adult,Acropora cervicornis,temp,heat,1hr_35C_winter_LowerKeys,none,5268665,37602471,NA,stressed,SINGLE
f1_parkinson_hotCold_PRJNA423227,SRR6396372,adult,Acropora cervicornis,temp,cold,1hr_10C_summer_LowerKeys,none,6294930,35994276,NA,stressed,SINGLE
g1_unknown_earlySymbiosis_PRJDB4715,DRR119956,recruit,Acropora tenuis,zoox_or_immune,control,transcriptome of 10day Aposymbiotic Acropora_replicate1,none,17058922,34156878,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119957,recruit,Acropora tenuis,zoox_or_immune,control,transcriptome of 10day Aposymbiotic Acropora_replicate2,none,19647699,36291353,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119958,recruit,Acropora tenuis,zoox_or_immune,control,transcriptome of 20day Aposymbiotic Acropora_replicate1,none,18750577,36190136,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119959,recruit,Acropora tenuis,zoox_or_immune,control,transcriptome of 20day Aposymbiotic Acropora_replicate2,none,18724230,36022487,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119960,recruit,Acropora tenuis,zoox_or_immune,cladeC,transcriptome of 10day clade C symbiotic Acropora_replicate1,none,18814702,34113379,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119961,recruit,Acropora tenuis,zoox_or_immune,cladeC,transcriptome of 10day clade C symbiotic Acropora_replicate2,none,20090700,36393784,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119962,recruit,Acropora tenuis,zoox_or_immune,cladeC,transcriptome of 20day clade C symbioticc Acropora_replicate1,none,19704431,37728435,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119963,recruit,Acropora tenuis,zoox_or_immune,cladeC,transcriptome of 20day clade C symbiotic Acropora_replicate2,none,20493051,38417192,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119964,recruit,Acropora tenuis,zoox_or_immune,cladeD,transcriptome of 10day clade D symbiotic Acropora_replicate1,none,17667318,35808273,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119965,recruit,Acropora tenuis,zoox_or_immune,cladeD,transcriptome of 10day clade D symbiotic Acropora_replicate2,none,17455765,35177042,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119966,recruit,Acropora tenuis,zoox_or_immune,cladeD,transcriptome of 20day clade D symbiotic Acropora_replicate1,none,14444119,36004384,NA,not_a_stress_experiment,PAIRED
g1_unknown_earlySymbiosis_PRJDB4715,DRR119967,recruit,Acropora tenuis,zoox_or_immune,cladeD,transcriptome of 20day clade D symbiotic Acropora_replicate2,none,13818966,32023583,NA,not_a_stress_experiment,PAIRED
h1_rocker_waterQuality_PRJNA476311,SRR7347363,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_15,none,907519,12201479,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347362,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_15,none,632550,9869884,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347361,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_11,none,662122,7811973,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347360,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_11,none,705299,6905683,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347359,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_10,none,1011623,11940992,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347358,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_10,none,1322233,18522832,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347357,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_9,none,857036,10527849,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347356,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_9,none,1434904,14864255,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347354,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_8,none,754527,10265267,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347353,adult,Acropora tenuis,transplant_or_temp,moderate,GB_31,none,401845,4296071,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347352,adult,Acropora tenuis,transplant_or_temp,moderate,GB_31,none,102962,683204,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347351,adult,Acropora tenuis,transplant_or_temp,moderate,GB_32,none,1124377,16655939,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347350,adult,Acropora tenuis,transplant_or_temp,moderate,GB_32,none,942777,13794739,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347349,adult,Acropora tenuis,transplant_or_temp,moderate,GB_33,none,568176,6008916,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347348,adult,Acropora tenuis,transplant_or_temp,moderate,GB_33,none,605286,7371806,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347347,adult,Acropora tenuis,transplant_or_temp,moderate,GB_35,none,796424,9827325,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347346,adult,Acropora tenuis,transplant_or_temp,moderate,GB_35,none,543897,9469921,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347345,adult,Acropora tenuis,transplant_or_temp,moderate,GB_37,none,934454,11559959,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347344,adult,Acropora tenuis,transplant_or_temp,moderate,GB_37,none,987921,13799865,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347343,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_7,none,593654,7447515,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347342,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_7,none,666756,7585510,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347341,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_3,none,773473,9239430,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347340,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_3,none,983762,11132408,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347355,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_8,none,773036,14687170,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347339,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_2,none,608158,7284863,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347338,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_2,none,500503,4976724,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347337,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_5,none,1032563,16268605,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347336,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_5,none,607299,5825071,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347335,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_4,none,677737,7384597,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347334,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_4,none,102775,581092,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347333,adult,Acropora tenuis,transplant_or_temp,moderate,GB_39,none,98861,609512,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347332,adult,Acropora tenuis,transplant_or_temp,moderate,GB_39,none,843884,10460021,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347331,adult,Acropora tenuis,transplant_or_temp,moderate,GB_24,none,1115364,14045473,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347330,adult,Acropora tenuis,transplant_or_temp,moderate,GB_24,none,812072,8874055,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347329,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_17,none,1219477,14416925,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347328,adult,Acropora tenuis,transplant_or_temp,veryGood,PI_17,none,712472,13822732,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347327,adult,Acropora tenuis,transplant_or_temp,moderate,GB_26,none,382654,4011488,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347326,adult,Acropora tenuis,transplant_or_temp,moderate,GB_26,none,530348,6186825,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347325,adult,Acropora tenuis,transplant_or_temp,moderate,GB_25,none,1029329,15018897,NA,not_a_stress_experiment,SINGLE
h1_rocker_waterQuality_PRJNA476311,SRR7347324,adult,Acropora tenuis,transplant_or_temp,moderate,GB_25,none,1206752,14998573,NA,not_a_stress_experiment,SINGLE
