gene	LD1	PCA.pa.1	coef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora04488	3.154643436736848e-8	0.005781042620587789	0	0	0
Amillepora04489	1.1155797780530926e-5	1.648855673138559e-4	0	0	0
Amillepora04491	9.102780274164926e-7	0.009578861813078078	0	-1.4184397163120568e-5	0.003911111111111651
Amillepora04493	8.604304119537537e-5	-0.0048807131268949165	0	4.195804195804196e-5	0.019317771883289127
Amillepora04494	2.0058698254391458e-6	0.009769232703317742	0	0	0
Amillepora04495	2.6766581902317223e-6	0.005994317898696169	0	1.4492753623188407e-5	0.02235023891357298
Amillepora04496	1.9873496971692064e-4	0.005346959721917282	0	0	0
Amillepora04497	5.905611077414468e-6	0.003665890111967503	0	0	0
Amillepora04499	3.4130471101071016e-5	0.008852676121156856	0	0	0.0020000000000000005
Amillepora04500	2.9434435546232937e-6	0.00758266844554073	0	0	0
Amillepora04501	6.301869142815205e-5	1.0637417696429726e-4	0	0	0
Amillepora04502	8.792180145312663e-7	0.004688019961967421	0	0	0
Amillepora04504	8.305090126513858e-6	0.012531827132497595	0	0	0
Amillepora04505	1.4031085288897862e-4	0.01725729576040499	0	0.0017472387225995697	0.9499973177675649
Amillepora04507	1.398259428271187e-4	0.003910586984622701	0	1.5037593984962406e-5	0.016169128884360645
Amillepora04508	2.7489398806955234e-5	0.006743454510374744	0	0	0
Amillepora04513	9.015106600648962e-7	0.011818995157133725	0	1.3793103448275862e-5	0.003333333333333334
Amillepora04514	1.735490863786712e-5	-0.008245397864339175	0	0	0.003428571428571429
Amillepora04517	1.6280671953442182e-5	0.0032926029225115944	0	0	0
Amillepora04520	2.2387492415911527e-4	0.007176790623241104	0	0	0
Amillepora04521	1.930459424697729e-6	-0.001908710819575029	0	0	0
Amillepora04522	3.624037182375859e-5	0.0033329483115001174	0	0	0
Amillepora04523	5.089979282651798e-6	0.005881989651576875	0	0	0
Amillepora04524	7.079905644980442e-5	-0.001393668510720597	0	4.2857142857142856e-5	0.0344346364018495
Amillepora04525	5.659651733163375e-7	0.004461177057396331	0	-4.379562043795621e-5	0.013714285714285712
Amillepora04528	1.8187485599291453e-6	0.005183355086852496	0	0	0
Amillepora04529	3.313834727208395e-5	0.0012482614124367992	0	0	0
Amillepora04530	6.012709654087947e-5	0.01131680743051795	0	4.651162790697674e-5	0.028866082603254056
Amillepora04531	3.774945207952798e-5	0.0024475659996868937	0	0	0.011581018981021202
Amillepora04533	1.498086772455997e-4	0.005707784374031538	0	0	0
Amillepora04535	2.184235711188604e-5	0.0067927228676298345	0	0	0.01834920634920636
Amillepora04544	2.6431719827520786e-5	0.011892962100970102	0	0	0.006946666666666658
Amillepora04547	2.8481979336763182e-6	0.005983166970999113	0	-3.0303030303030302e-5	0.014129870129870135
Amillepora04548	4.577276014005625e-5	-0.0034752180717175694	0	0	0
Amillepora04549	5.5923043009517314e-5	0.0018451108202342764	0	0	0.0020000000000000005
Amillepora04550	1.0540703044123483e-5	-0.0029560880866492294	0	0	0
Amillepora04551	3.8453733068207644e-5	0.010062554221033436	0	1.9402985074626867e-4	0.05944747848744204
Amillepora04552	8.074485973421477e-6	0.0045973685483899065	0	0	0
Amillepora04553	3.243377891032459e-6	0.009903776057872613	0	0	0
Amillepora04555	1.0079315938821755e-5	-0.002675654252096522	0	0	0
Amillepora04557	7.803159355448036e-5	0.005373602617300014	0	5.673758865248227e-5	0.019556390977443598
Amillepora04558	5.488667797725451e-6	0.004363720661844919	0	0	0
Amillepora04559	2.3967967601393492e-5	5.742562016624827e-4	0	2.7777777777777776e-5	0.007635481389431334
Amillepora04560	7.992863557648174e-5	0.004475073324131923	0	0	0
Amillepora04562	7.619009805228033e-7	0.0029503167938894734	0	0	0
Amillepora04564	8.120150866055516e-5	0.005878206101969859	0	0	0
Amillepora04567	2.154120892291316e-5	0.004097315625163788	0	0	0
Amillepora04569	2.0135433786988484e-4	0.006053638891156543	0	0	0
Amillepora04570	8.821636443570761e-5	-0.002202522417757895	0	0	0
Amillepora04571	6.250073403007004e-5	0.01154027946079871	0	0	0.003910002278431876
Amillepora04572	1.3133868605271564e-5	0.01122309866978233	0	0	0
Amillepora04573	6.594673427984072e-5	0.004564441566176188	0	0	0
Amillepora04574	7.633480181934294e-6	0.008146936634469233	0	0	0
Amillepora04576	8.988801799551025e-5	0.003446191078514696	0	0	0
Amillepora04577	9.2138753568125e-10	0.005654619920959996	0	0	0
Amillepora04579	9.551494083429928e-6	0.00807107835268046	0	-1.3513513513513515e-5	0.003892219492219482
Amillepora04581	1.8645099365291072e-5	-0.0017413476469576362	0	1.0606060606060606e-4	0.008660377358490564
Amillepora04582	8.586414028509091e-8	-0.004358727968802772	0	0	0
Amillepora04583	1.61963856996246e-5	0.004026132474063289	0	0	0
Amillepora04584	2.8451909669820277e-5	0.007713222737306597	0	0	0.003917432950199497
Amillepora04585	5.200639541636666e-4	0.017131077399415856	0	1.3642533936651584e-4	0.060575485658073476
Amillepora04586	6.145278904974173e-6	0.006959680757201909	0	0	0
Amillepora04587	7.8085076657075275e-06	-0.007622781532156073	0	0	0
Amillepora04588	5.1785791124840713e-5	0.0018061425029205764	0	4.3165467625899284e-5	0.007570899666794276
Amillepora04589	1.3151554943154374e-6	4.6995512929580777e-4	0	0	0
Amillepora04591	4.7248802994822524e-5	-0.0026678254299140804	0	0	0
Amillepora04594	2.9726660321726826e-4	0.011847674737465373	0	7.633587786259542e-5	0.014822957308453538
Amillepora04595	5.383903722358322e-4	0.01113851960443834	0	3.237540549118533e-4	0.1720342089879544
Amillepora04596	4.0001761930212884e-5	0.004351339105524767	0	0	0
Amillepora04597	6.733254336418145e-7	0.004424778390003054	0	0	0
Amillepora04599	3.382571233246588e-5	-0.002278008846584442	0	0	0
Amillepora04600	1.012999168011183e-4	-0.004991843851217308	0	0	0
Amillepora04601	1.0525756426592916e-5	-0.0055616116511762945	0	0	0
Amillepora04602	1.2161247968107137e-5	-0.002909076168399494	0	0	0
Amillepora04609	5.0523470807047533e-5	-0.0049793226877203585	0	0	0
Amillepora04610	3.4215000581901267e-7	-0.006647038500384723	0	0	0
Amillepora04613	9.473287028380682e-7	5.523096180843986e-4	0	0	0
Amillepora04614	5.533576671481651e-6	8.162937639707007e-4	0	0	0
Amillepora04615	1.2011062119540686e-7	0.002288314517610469	0	0	0
Amillepora04616	6.957142964424214e-5	-0.0026072968054886825	0	2.8985507246376814e-5	0.003428571428571443
Amillepora04617	2.65183072634609e-5	0.0016188806718428212	0	0	0
Amillepora04619	6.5269667898471795e-6	1.5674544429401525e-4	0	0	0
Amillepora04620	2.787542087992501e-7	0.0012821747274932578	0	0	0
Amillepora04621	7.738891042379208e-6	0.007415974866771594	0	0	0
Amillepora04622	2.280278857915435e-5	0.003282338299503192	0	0	0
Amillepora04623	2.720365414005047e-5	-0.007191384614522132	0	1.6417910447761195e-4	0.1553246598181616
Amillepora04624	4.231920361757459e-5	0.007169357305289643	0	0	0.006633333333338423
Amillepora04626	1.5328429879665108e-5	0.006944617068247791	0	-1.4705882352941177e-5	0.011320325203252025
Amillepora04628	2.7514369531651756e-5	0.007233307374569474	0	1.4084507042253522e-5	0.002666666666666667
Amillepora04629	2.3197399028904083e-4	0.006928011015908091	0	5.555555555555555e-5	0.019875776397515522
Amillepora04630	1.1994962364538722e-6	0.014070524224748226	0	0	0
Amillepora04631	1.2026556571620515e-5	0.0050794274459087276	0	2.877697841726619e-5	0.011280423280423276
Amillepora04632	3.4441166646613604e-6	0.001741217889529352	0	0	0
Amillepora04633	1.0421810942887549e-5	0.002497383946997653	0	0	0
Amillepora04634	2.0120825170878083e-5	0.0023519307661745833	0	0	0
Amillepora04636	1.457048524877703e-5	0.010005617367631845	0	0	0.0026666666666666666
Amillepora04637	1.7954205945761084e-5	0.009999758632919135	0	0	0.0020000000000000005
Amillepora04639	3.47157413017507e-5	0.006132021133481938	0	4.4673728115910207e-5	0.025981535947712443
Amillepora04640	1.2909237403717608e-5	-5.24380972286476e-4	0	0	0
Amillepora04641	2.543930489074226e-4	0.010046306211921081	0	0	0
Amillepora04642	1.2503294385529575e-5	-0.002456434043661824	0	0	0
Amillepora04643	4.6980900935137346e-5	0.001167798564909988	0	2.91970802919708e-5	0.021230512063297482
Amillepora04644	2.1337919233880523e-8	-0.002885747693348007	0	0	0
Amillepora04645	2.026616811135134e-5	0.005412149344971272	0	-4.1379310344827587e-5	0.007448275862068968
Amillepora04646	1.1887963979481166e-5	0.010014035507588946	0	0	0
Amillepora04647	1.3729076897722062e-5	-0.0050049099021133156	0	0	0
Amillepora04648	3.289527332940305e-5	0.0028361347248492003	0	0	0
Amillepora04651	1.4183440693414364e-6	0.003210059777517118	0	5.83941605839416e-5	0.033924608294931206
Amillepora04652	4.2428335983904715e-8	0.0032345631188715526	0	1.4285714285714285e-5	0.0026666666666666666
Amillepora04653	7.588925023399104e-5	0.020126306993938536	0	1.4814814814814815e-5	0.003909322229942006
Amillepora04654	9.0732681228016e-6	0.009008791201352227	0	9.79020979020979e-5	0.03601576292559901
Amillepora04655	1.109786726377747e-5	0.011637801486525844	0	0	0
Amillepora04659	5.808238992206591e-5	0.009754296751014762	0	0	0
Amillepora04661	2.9013463717997288e-5	-2.746176775037935e-4	0	-1.1596638655462186e-4	0.019882889817504634
Amillepora04662	5.983594177324129e-6	0.0031193107463846808	0	-1.4705882352941177e-5	0.0039685039370124
Amillepora04663	1.2790348627058113e-4	0.0026118811046483698	0	0	0
Amillepora04665	1.4610098031484e-5	0.005168621323688676	0	1.45985401459854e-5	0.011076923076923076
Amillepora04666	1.119365512197516e-5	0.005217291907525419	0	0	0
Amillepora04667	1.3137606267363548e-4	0.00810106879956028	0	1.0983663538408063e-4	0.07044141728807972
Amillepora04668	1.3862624710783458e-4	0.0011593325460733642	0	0	0
Amillepora04669	4.140840474110034e-5	0.014009193321969596	0	0	0
Amillepora04670	5.8999679202439986e-5	0.0034320577510869874	0	2.7586206896551723e-5	0.014814088200458202
Amillepora04671	8.909789230692231e-7	0.010144838826338458	0	0	0
Amillepora04672	3.354501299462408e-7	0.010081076763976071	0	8.993611245669996e-5	0.019294775245014505
Amillepora04674	9.603084761013315e-6	0.010357608478390264	0	1.4391468654552985e-4	0.03520198835795167
Amillepora04675	9.988910091758056e-5	0.00201850965070381	0	0	0
Amillepora04676	6.344475275264406e-5	0.008289613991498706	0	0	0
Amillepora04677	1.8337303998552674e-5	0.010426824003441873	0	0	0
Amillepora04678	1.1937274103518606e-5	0.0017422227605606623	0	0	0
Amillepora04679	3.118983407814974e-4	-0.0034694363612412836	0	1.2402774858103847e-5	0.06619798080172759
Amillepora04680	7.145377066603633e-5	-0.006720068707941972	0	0	0
Amillepora04681	3.1498274665543706e-6	-0.00048662345525390737	0	0	0.010714285714285716
Amillepora04682	9.038208708238248e-6	0.009771388216647733	0	1.3888888888888888e-5	0.01413627367825842
Amillepora04683	3.0238185925830465e-4	0.007246954374955156	0	0	0
Amillepora04684	6.378708890900302e-5	0.007510070570699322	0	0	0
Amillepora04686	3.653946473079002e-4	0.008006052075447117	0	0	0
Amillepora04687	1.7935021786915662e-5	0.0070999364952527635	0	-3.076923076923077e-5	0.010500000000000008
Amillepora04688	4.664234159463204e-6	0.0061902540678496955	0	0	0
Amillepora04690	1.0058181107818585e-4	-0.0010670041786608202	0	1.6929808477056434e-4	0.05933170677371116
Amillepora04691	6.450122205952451e-6	1.062283071015126e-4	0	0	0
Amillepora04692	1.5664699333216536e-6	-0.001638986501538111	0	0	0
Amillepora04693	9.903943804130229e-5	0.0038421883436228327	0	0	0.00396039603960395
Amillepora04694	1.1140000093333237e-6	0.004681559894343144	0	-2.7972027972027973e-5	0.008431616003044554
Amillepora04695	6.281645008905307e-6	-0.005775364504476419	0	0	0
Amillepora04696	3.8599054939802966e-5	-0.005202866382576308	0	0	0
Amillepora04697	2.626391146601962e-7	0.004701757591483228	0	0	0.0032
Amillepora04698	5.122580557671358e-5	0.0047266420570424034	0	-1.4184397163120568e-5	0.009687908496732007
Amillepora04699	9.31139553191202e-6	0.010298080104618941	0	0	0
Amillepora04701	2.3570508579630723e-5	0.0013598401919361369	0	0	0
Amillepora04702	1.4475568620354474e-4	0.005448607284269615	0	0	0
Amillepora04703	6.823273072827821e-5	0.00320314653736399	0	4.4444444444444447e-5	0.011076923076923076
Amillepora04704	2.2931880696911814e-7	0.0035941210082772635	0	4.7619047619047614e-5	0.02016806722689074
Amillepora04705	3.3572018091099478e-6	4.4695026399610974e-4	0	0	0
Amillepora04706	2.040429107319392e-5	0.005181832012692002	0	0	0
Amillepora04707	1.1249350432978915e-6	0.005536121463001806	0	0	0
Amillepora04708	6.607937469791955e-7	0.01573068506478809	0	0	0
Amillepora04709	5.992418333779726e-6	0.012958081132837106	0	7.352941176470589e-5	0.0038709677419354804
Amillepora04710	2.3274293312528634e-05	-0.004116297875273015	0	1.2765446811327935e-6	0.011357392825896772
Amillepora04711	2.6290384730828824e-4	0.01371057675782769	0	0	0
Amillepora04713	1.77438730135958e-5	0.011210764365625337	0	0	0
Amillepora04714	2.510443219964994e-5	0.005582057124018642	0	0	0
Amillepora04715	4.912550668279429e-5	0.005253974878536727	0	7.633587786259542e-5	0.017111111111111115
Amillepora04717	8.104373841430757e-5	0.00226855903120712	0	2.9411764705882354e-5	0.031012174288036362
Amillepora04718	4.683084927617494e-6	-0.0016027645152335423	0	-1.5037593984962406e-5	0.026396489758119628
Amillepora04719	1.9107523775314314e-5	0.0038637221849163535	0	0	0
Amillepora04720	2.9697177043329026e-5	0.003960018723410985	0	0	0
Amillepora04721	7.36057039079257e-6	0.02199005478479785	0	-9.79020979020979e-5	0.14060035650623895
Amillepora04723	4.944172429311909e-7	0.009131621545926923	0	6.0606060606060605e-5	0.02169218151995625
Amillepora04724	6.451902252661592e-5	0.010454676122816824	0	0	0
Amillepora04725	2.7933446860389303e-5	0.008135965490249744	0	0	0
Amillepora04726	1.5742599427623585e-5	0.004848695079519006	0	-1.4388489208633095e-5	0.019352242171916487
Amillepora04727	2.7393495235843426e-7	-0.0057967003428155426	0	0	0
Amillepora04728	8.768666010823995e-6	-0.003479920553454705	0	0	0
Amillepora04729	7.33181674910817e-5	0.0035814149747301536	0	0	0
Amillepora04731	3.4252758225658546e-5	0.0012789094330563377	0	0	0.0032
Amillepora04732	8.973775935957262e-7	0.010072496925242282	0	0	0
Amillepora04733	1.960218810012868e-5	0.007553150446640089	0	0	0
Amillepora04734	1.069731713206065e-5	0.005125336822313702	0	0	0
Amillepora04735	6.106636178947006e-6	-1.410793564358512e-4	0	0	0
Amillepora04736	4.284442286454549e-5	0.0096195970386473	0	0	0
Amillepora04737	5.507793626686958e-6	0.006050527360884406	0	0	0
Amillepora04739	1.755896988565656e-6	0.0045795793572595955	0	0	0
Amillepora04740	2.312316333931851e-7	0.005224271990288794	0	0	0
Amillepora04741	8.829867017854902e-6	0.005396405506343107	0	0	0
Amillepora04742	5.0816362730776276e-6	0.0031036872730753487	0	0	0
Amillepora04743	8.450694488287625e-5	-0.003580256669216962	0	0	0
Amillepora04744	6.567583646725051e-5	0.013189929930367186	0	8.543394589906218e-5	0.043621929381479956
Amillepora04745	1.9132780008730676e-5	0.01125574268586634	0	0	0
Amillepora04746	3.5478674371971773e-6	0.007565146042030281	0	0	0
Amillepora04747	4.2862927912323474e-7	0.006856333623651249	0	0	0
Amillepora04748	9.822507745997978e-6	0.006925483496178961	0	0	0
Amillepora04749	9.51437480587297e-5	0.005502394866030285	0	0	0
Amillepora04750	2.153089979713053e-6	0.008688491748220858	0	0	0
Amillepora04752	3.298524485336145e-7	0.004305065078892186	0	0	0
Amillepora04753	1.689262705894239e-5	0.007845170632202528	0	6.84931506849315e-5	0.07217721847486942
Amillepora04755	3.2885469443759013e-05	0.0077290899151885644	0	0	0
Amillepora04756	1.2875429637992455e-6	0.00696508117569576	0	0	0
Amillepora04757	1.0412881396331502e-4	0.0035725995228450677	0	0	0.003967741935488988
Amillepora04759	8.801684755897266e-6	0.007767772037414311	0	-1.3888888888888888e-5	0.003428571428571429
Amillepora04761	1.558058516091006e-5	-5.355301868783076e-4	0	0	0
Amillepora04762	3.2532388983287556e-5	0.0031431013299311997	0	0	0
Amillepora04764	1.7073107035682847e-4	0.014968389697053747	0	0	0
Amillepora04765	1.467566031829121e-7	0.001585345145197147	0	0	0
Amillepora04767	1.644299877060044e-6	0.01587447959309862	0	8.163265306122448e-5	0.0165491497199394
Amillepora04768	5.583913545220085e-7	0.012118398591900257	0	0	0
Amillepora04769	2.7652425117987063e-6	0.0075906941771468695	0	0	0
Amillepora04771	3.382212118002049e-6	0.01194529813240107	0	3.2258064516129034e-5	0.016000932400933122
Amillepora04772	4.485951413490631e-6	0.004342400811628349	0	0	0
Amillepora04773	2.2736593578483546e-5	0.009010672643444803	0	0	0
Amillepora04774	1.755699052955733e-4	0.00848415440340673	0	1.0218978102189781e-4	0.04394844391240099
Amillepora04775	6.402403377314239e-6	0.002870187080415981	0	2.857142857142857e-5	0.005434816549570655
Amillepora04776	1.3216665283320616e-4	0.004846898971306145	0	-1.3888888888888888e-5	0.010666666666666706
Amillepora04777	3.763579380296435e-5	0.0054387313723952314	0	0	0
Amillepora04778	4.853011892869635e-5	0.0032721126605207707	0	0	0.003963636363636368
Amillepora04779	4.523070407870846e-9	0.007267231306413978	0	0	0
Amillepora04780	2.4664149298268463e-5	0.008181031816529497	0	0	0
Amillepora04781	7.462946050082565e-6	0.011712830710540438	0	0	0
Amillepora04782	7.589789653209788e-5	0.008225423162443788	0	0	0
Amillepora04783	2.0737915975746405e-5	0.010439652740662596	0	-1.3986013986013986e-5	0.0039000000000000484
Amillepora04784	2.7391523534305845e-5	0.010838476957107416	0	0	0
Amillepora04785	2.1213802000651194e-6	0.011544757762705308	0	0	0
Amillepora04786	1.214328277777421e-5	0.012134734305520355	0	0	0
Amillepora04787	3.428842394519206e-5	0.0065017210708387015	0	1.4388489208633095e-5	0.003921740626082624
Amillepora04788	8.496315986521824e-6	0.004358054605370069	0	0	0
Amillepora04789	1.95941669563898e-5	-0.009788957043054722	0	0	0
Amillepora04790	1.1974122716818921e-4	-0.012869517873583767	0	1.45985401459854e-4	0.1342461122379987
Amillepora04791	1.239382153613284e-4	-0.008766961804918682	0	0	0
Amillepora04794	8.267774214141172e-6	0.008134703139708687	0	0	0
Amillepora04797	5.4023456792494246e-5	0.0028724361836777257	0	0	0
Amillepora04800	9.008809396750331e-6	0.008433538317469704	0	0	0
Amillepora04803	5.067522919284618e-5	0.010501483562341225	0	0	0
Amillepora04805	4.335130024218305e-5	0.013039819082214679	0	0	0
Amillepora04807	2.885215070365816e-5	0.008428148381592736	0	2.7210884353741494e-5	0.0038447342519735343
Amillepora04808	7.981529167460632e-6	0.010366099362219286	0	0	0
Amillepora04809	2.656747242815905e-6	7.00677543870287e-4	0	0	0
Amillepora04810	1.1954591067411081e-5	0.008409330912482246	0	5.7922319329568795e-5	0.02459340027401691
Amillepora04811	1.45726893971501e-5	0.007405579851878458	0	0	0
Amillepora04812	2.4988512328999736e-5	-8.864206019725785e-4	0	0	0
Amillepora04813	4.870672934742645e-6	0.0059787711356459085	0	0	0
Amillepora04814	1.7920676246178116e-5	0.006240213239837463	0	0	0
