gene	lassoCoef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora00705	0	-2.7586206896551723e-5	0.007714285714286149
Amillepora00710	0	0	0
Amillepora00711	0	0	0.0033333333333333322
Amillepora00721	0	0	0
Amillepora00722	0	9.929078014184398e-5	0.029957073582121026
Amillepora00712	0	3.007518796992481e-5	0.0048911754911754885
Amillepora00723	0	3.4913245873889127e-4	0.17610486651314025
Amillepora00713	0	0	0.003908631826197848
Amillepora00715	0	0	0
Amillepora00714	0	0	0
Amillepora00716	0	1.6129032258064517e-5	0.011595505617977522
Amillepora00725	0	4.09488807658144e-5	0.08379085814750914
Amillepora00724	0	0	0
Amillepora00726	0	4.545454545454546e-5	0.025105060704411587
Amillepora00729	0	0	0
Amillepora00728	0	0	0
Amillepora00727	0	-1.5267175572519083e-5	0.011060516292848035
Amillepora00731	0	0	0
Amillepora00732	0	1.5267175572519083e-5	0.0036666666666666926
Amillepora00734	0	-1.826841521498014e-6	0.05171740115158534
Amillepora00735	0	1.0511285627986161e-4	0.05185529076110447
Amillepora00736	0	0	0
Amillepora00740	0	0	0
Amillepora00737	0	0	0
Amillepora00738	0	0	0
Amillepora00753	0	0	0
Amillepora00743	0	0	0
Amillepora00751	0	2.91970802919708e-5	0.020595918367346953
Amillepora00748	0	0	0
Amillepora00749	0	0	0
Amillepora00752	0	0	0
Amillepora00750	0	2.962962962962963e-5	0.010666666666666668
Amillepora00747	0	0	0
Amillepora00755	0	4.3478260869565214e-5	0.018443997317236723
Amillepora00758	0	-4.411764705882353e-5	0.00748863035430989
Amillepora00754	0	0	0
Amillepora00757	0	0	0
Amillepora00759	0	0	0
Amillepora00767	0	4.1666666666666665e-5	0.03326536731634184
Amillepora00762	0	0	0
Amillepora00768	0	0	0
Amillepora00761	0	0	0
Amillepora00763	0	0	0
Amillepora00766	0	0	0
Amillepora00765	0	1.5037593984962405e-4	0.14054376930350343
Amillepora00760	0	0	0
Amillepora00773	0	0	0
Amillepora00774	0	0	0
Amillepora00770	0	0	0
Amillepora00769	0	1.0423416991597562e-4	0.017339332798355315
Amillepora00777	0	0	0
Amillepora00779	0	4.545454545454546e-5	0.018737714645181855
Amillepora00780	0	0	0
Amillepora00775	0	0	0.0020000000000000005
Amillepora00782	0	0	0
Amillepora00781	0	0	0
Amillepora00791	0	0	0
Amillepora00789	0	-1.4925373134328359e-5	0.010509403903943422
Amillepora00788	0	-1.4184397163120568e-5	0.0032
Amillepora00786	0	0	0
Amillepora00787	0	0	0
Amillepora00790	0	1.4285714285714285e-5	0.021659999999999995
Amillepora00784	0	0	0
Amillepora00801	0	0	0.007157894736842113
Amillepora00794	0	0	0
Amillepora00798	0	0	0
Amillepora00805	0	0	0
Amillepora00802	0	0	0
Amillepora00803	0	0	0
Amillepora00827	0	2.9411764705882354e-5	0.023123058708823748
Amillepora00828	0	2.9411764705882354e-5	0.03815447154471549
Amillepora00831	0	0	0
Amillepora00829	0	0	0
Amillepora00825	0	0	0.005714285714285713
Amillepora00837	0	0	0
Amillepora00834	0	0	0
Amillepora00839	0	0	0
Amillepora00840	0	0	0
Amillepora00833	0	0	0
Amillepora00841	0	0.003120603593682665	2.1223898579788276
Amillepora00838	0	1.3422818791946309e-5	0.012033333333333332
Amillepora00836	0	0	0.0038095238095239097
Amillepora00845	0	0	0.003
Amillepora00846	0	0	0
Amillepora00844	0	0	0
Amillepora00854	0	0	0
Amillepora00857	0	0	0
Amillepora00858	0	0	0
Amillepora00850	0	0	0
Amillepora00849	0	0	0
Amillepora00852	0	0	0
Amillepora00856	0	0	0
Amillepora00853	0	0	0
Amillepora00851	0	0	0
Amillepora00861	0	-2.73972602739726e-5	0.007661207204452353
Amillepora00865	0	0	0
Amillepora00867	0	0	0
Amillepora00864	0	0	0
Amillepora00862	0	-2.91970802919708e-5	0.0037333333333333806
Amillepora00863	0	0	0
Amillepora00859	0	9.918946301925025e-5	0.050959719877655574
Amillepora00866	0	0	0
Amillepora00912	0	0	0
Amillepora00915	0	0	0
Amillepora00916	0	0	0
Amillepora00914	0	0	0
Amillepora00911	0	0	0
Amillepora00917	0	0	0
Amillepora00919	0	1.5037593984962406e-5	0.007891156462585059
Amillepora00921	0	0	0
Amillepora00926	0	6.912765106042416e-5	0.07372526025787988
Amillepora00922	0	5.5944055944055945e-5	0.003974683544311688
Amillepora00923	0	0	0
Amillepora00924	0	0	0
Amillepora00925	0	0	0
Amillepora00938	0	0	0
Amillepora00935	0	0	0
Amillepora00930	0	0	0
Amillepora00929	0	0	0
Amillepora00937	0	0	0
Amillepora00932	0	0	0
Amillepora00936	0	1.45985401459854e-5	0.011071584699453544
Amillepora00931	0	0	0
Amillepora00934	0	0	0
Amillepora00940	0	1.4492753623188407e-5	0.015548209671467646
Amillepora00939	0	0	0
Amillepora00946	0	0	0
Amillepora00947	0	-1.4388489208633095e-5	0.017684210526315785
Amillepora00943	0	0	0
Amillepora00944	0	1.222399647596498e-5	0.03238078182908403
Amillepora00941	0	5.5172413793103446e-5	0.0037517730496453793
Amillepora00951	0	0	0
Amillepora00954	0	0	0
Amillepora00952	0	0	0.003908631826189094
Amillepora00953	0	1.0155962820984089e-4	0.01572385185185186
Amillepora00948	0	6.0507409070498424e-5	0.007880882672120521
Amillepora00950	0	3.076923076923077e-5	0.014545454545454533
Amillepora00956	0	0	0
Amillepora00958	0	0	0
Amillepora00955	0	0	0
Amillepora00957	0	0	0
Amillepora00964	0	5.882352941176471e-5	0.02571012145748989
Amillepora00972	0	1.3605442176870747e-5	0.027811111111111116
Amillepora00968	0	0	0
Amillepora00969	0	0	0
Amillepora00965	0	0	0
Amillepora00970	0	5.797101449275363e-5	0.007736092784221143
Amillepora00971	0	0	0
Amillepora00967	0	0	0.003
Amillepora00966	0	0	0
Amillepora00977	0	9.655172413793103e-5	0.032608900665567805
Amillepora00974	0	0	0
Amillepora00979	0	0	0
Amillepora00983	0	0	0
Amillepora00984	0	0	0
Amillepora00981	0	0	0
Amillepora00973	0	0	0
Amillepora00980	0	0	0
Amillepora00975	0	0	0
Amillepora00976	0	0	0
Amillepora00989	0	0	0
Amillepora00987	0	0	0
Amillepora00996	0	0	0
Amillepora00993	0	0	0
Amillepora00991	0	0	0
Amillepora00990	0	0	0
Amillepora00994	0	0	0
Amillepora00985	0	0	0
Amillepora00988	0	0	0
Amillepora01006	0	0	0
Amillepora01000	0	0	0
Amillepora00998	0	0	0
Amillepora01007	0	0	0
Amillepora01003	0	0	0
Amillepora01002	0	0	0
Amillepora01011	0	5.755395683453238e-5	0.007775050301810836
Amillepora01009	0	0	0
Amillepora01012	0	5.802553579571364e-5	0.012053724053724063
Amillepora01010	0	0	0
Amillepora01018	0	0	0
Amillepora01014	0	0	0
Amillepora01013	0	0	0
Amillepora01017	0	0	0
Amillepora01015	0	0	0
Amillepora01020	0	0	0
Amillepora01019	0	0	0.003960784313730812
Amillepora01021	0	1.547664782393941e-5	0.007682092484034115
Amillepora01022	0	-4.1666666666666665e-5	0.015000000000000006
Amillepora01016	0	0	0
Amillepora01024	0	0	0
Amillepora01025	0	0	0
Amillepora01031	0	0	0
Amillepora01030	0	0	0
Amillepora01026	0	1.4184397163120568e-5	0.02148586545729404
Amillepora01027	0	0	0
Amillepora01039	0	0	0
Amillepora01040	0	-1.4705882352941177e-5	0.018679536679536674
Amillepora01041	0	0	0
Amillepora01032	0	-1.36986301369863e-5	0.01463700234192045
Amillepora01037	0	0	0
Amillepora01038	0	0	0
Amillepora01048	0	1.4825938855389826e-4	0.02530036013840092
Amillepora01047	0	0	0
Amillepora01050	0	0	0
Amillepora01043	0	0	0
Amillepora01044	0	0	0
Amillepora01049	0	0	0
Amillepora01052	0	0	0
Amillepora01054	0	2.8985507246376814e-5	0.019475238095238098
Amillepora01059	0	0	0
Amillepora01057	0	0	0
Amillepora01061	0	7.462686567164178e-5	0.0039661016949152665
Amillepora01063	0	0	0
Amillepora01062	0	1.4184397163120568e-5	0.009239016086149889
Amillepora01066	0	0	0
Amillepora01064	0	1.5602836879432625e-4	0.004988083735909811
Amillepora01065	0	0	0
Amillepora01067	0	1.4509440139692242e-4	0.11000212742993142
Amillepora01068	0	0	0
Amillepora01075	0	0	0
Amillepora01077	0	0	0.007695977808599167
Amillepora01070	0	-4.225352112676056e-5	0.012
Amillepora01071	0	0	0
Amillepora01072	0	1.3953488372093022e-4	0.027768656716418833
Amillepora01084	0	0	0
Amillepora01081	0	0	0
Amillepora01079	0	7.050591541305908e-4	0.3404766465713725
Amillepora01078	0	0.0010957698402504642	0.7948877219083069
Amillepora01082	0	0	0
Amillepora01091	0	0	0.003967999999999989
Amillepora01093	0	0	0
Amillepora01089	0	0	0
Amillepora01087	0	0	0
Amillepora01086	0	0	0
Amillepora01090	0	0	0
Amillepora01092	0	0	0
Amillepora01094	0	0	0
Amillepora01098	0	0	0
Amillepora01095	0	0	0
Amillepora01103	0	-9.318796011555282e-8	0.005278204035237252
Amillepora01099	0	2.7972027972027973e-5	0.0048000000000000004
Amillepora01102	0	0	0
Amillepora01096	0	0	0
Amillepora01097	0	0	0.0034285714285714358
Amillepora01100	0	0	0
Amillepora01101	0	0	0
Amillepora01107	0	0	0
Amillepora01106	0	0	0
Amillepora01108	0	-2.8368794326241135e-5	0.0077812024353153784
Amillepora01109	0	0	0
Amillepora01105	0	0	0
Amillepora01120	0	0	0
Amillepora01116	0	0	0.01521719334799701
Amillepora01122	0	0	0.0020000000000000005
Amillepora01121	0	0	0
Amillepora01115	0	0	0
Amillepora01118	0	0	0
Amillepora01119	0	0	0.007111111111111132
Amillepora01111	0	0	0
Amillepora01131	0	0	0
Amillepora01133	0	0	0
Amillepora01125	0	0	0
Amillepora01134	0	0	0
Amillepora01129	0	-1.4388489208633095e-5	0.0026666666666666666
Amillepora01132	0	-1.36986301369863e-5	0.0020000000000000005
Amillepora01130	0	0	0
Amillepora01127	0	4.545454545454546e-5	0.007854545454545444
Amillepora01128	0	0	0
Amillepora01123	0	0	0.006
Amillepora01124	0	-3.2031726662599144e-5	0.03742808264948816
Amillepora01141	0	0	0
Amillepora01143	0	-4.0540540540540545e-5	0.009600000000000001
Amillepora01138	0	0	0
Amillepora01140	0	0	0.0026666666666666666
Amillepora01137	0	0	0
Amillepora01136	0	5.47945205479452e-5	0.011092789598111096
Amillepora01135	0	0	0.0032
Amillepora01153	0	0	0.00774654377880185
Amillepora01149	0	0	0
Amillepora01152	0	0	0
Amillepora01150	0	1.45985401459854e-5	0.012999999999999998
Amillepora01142	0	0	0
Amillepora01154	0	0	0
Amillepora01144	0	0	0
Amillepora01145	0	0	0.007934355663169242
Amillepora01146	0	0	0
Amillepora01147	0	0	0
Amillepora01155	0	0	0
Amillepora01157	0	1.2949640287769783e-4	0.014013416666666651
Amillepora01165	0	0	0
Amillepora01169	0	1.5384615384615384e-5	0.0038181818181818555
Amillepora01164	0	4.580152671755725e-5	0.003967741935489272
Amillepora01167	0	0	0.007304347826086953
Amillepora01158	0	0	0
Amillepora01162	0	0	0
Amillepora01160	0	0	0
Amillepora01163	0	0	0
Amillepora01161	0	-1.4285714285714285e-5	0.016540901177310028
Amillepora01177	0	0	0
Amillepora01174	0	1.5267175572519083e-5	0.005333333333333334
Amillepora01173	0	0	0
Amillepora01172	0	1.3642533936651584e-4	0.04611026750835997
Amillepora01171	0	0	0.0077149350649350764
Amillepora01175	0	0	0
Amillepora01176	0	0	0
Amillepora01180	0	0	0
Amillepora01182	0	0	0
Amillepora01181	0	1.3605442176870747e-5	0.0351763085399449
Amillepora01185	0	0	0
Amillepora01183	0	0	0
Amillepora01197	0	0	0
Amillepora01188	0	0	0
Amillepora01191	0	1.0305813141249527e-4	0.07468706456941752
Amillepora01196	0	0	0
Amillepora01192	0	0	0
Amillepora01194	0	0	0.003333333333333334
Amillepora01201	0	0	0.02300840336134454
Amillepora01199	0	0	0
Amillepora01202	0	0	0
Amillepora01198	0	0	0
Amillepora01200	0	0	0
Amillepora01206	0	0	0
Amillepora01207	0	0	0
Amillepora01208	0	0	0
Amillepora01210	0	0	0
Amillepora01212	0	0	0
Amillepora01205	0	0	0
Amillepora01211	0	0	0
Amillepora01209	0	0	0
Amillepora01204	0	-1.4705882352941177e-5	0.006857142857142858
Amillepora01213	0	0	0
Amillepora01217	0	0	0
Amillepora01214	0	0	0
Amillepora01216	0	-1.4705882352941177e-5	0.01375
Amillepora01215	0	1.3605442176870747e-5	0.023955555555555563
Amillepora01226	0	0	0
Amillepora01224	0	-2.8368794326241135e-5	0.05980850645899196
Amillepora01227	0	0	0
Amillepora01230	0	0	0
Amillepora01228	0	0	0.0064
Amillepora01221	0	4.7619047619047614e-5	0.014310559006211187
Amillepora01231	0	0	0
Amillepora01225	0	0	0
Amillepora01229	0	0	0
Amillepora01220	0	0	0
Amillepora01244	0	0	0
Amillepora01232	0	0	0.0020000000000000005
Amillepora01235	0	0	0.002666666666666667
Amillepora01241	0	0	0
Amillepora01255	0	4.615384615384616e-5	0.012000000000000004
Amillepora01243	0	3.7255768029433023e-4	0.09111749545820229
Amillepora01237	0	0	0
Amillepora01240	0	0	0
Amillepora01253	0	8.888888888888889e-5	0.013848650598064552
Amillepora01246	0	0	0
Amillepora01242	0	0	0
Amillepora01249	0	0	0
Amillepora01245	0	0	0
Amillepora01239	0	0	0
Amillepora01266	0	0	0
Amillepora01261	0	1.4492753623188407e-5	0.004266233766233768
Amillepora01258	0	0	0
Amillepora01257	0	-2.857142857142857e-5	0.003826415094346714
Amillepora01260	0	0	0
Amillepora01259	0	2.91970802919708e-5	0.02331119617224882
Amillepora01263	0	0	0
Amillepora01267	0	0	0
Amillepora01268	0	0	0
Amillepora01273	0	0	0
Amillepora01272	0	0	0
Amillepora01271	0	0	0
Amillepora01277	0	0	0
Amillepora01274	0	1.5503875968992248e-5	0.003
Amillepora01279	0	0	0
Amillepora01282	0	0	0
Amillepora01280	0	0	0
Amillepora01278	0	0	0
Amillepora01275	0	0	0.005714285714285715
Amillepora01286	0	0	0
Amillepora01288	0	0	0
Amillepora01295	0	0	0
Amillepora01290	0	0	0
Amillepora01289	0	0	0.0267813852813853
Amillepora01283	0	0	0
Amillepora01292	0	0	0
Amillepora01287	0	0	0.003799999999999997
Amillepora01301	0	4.6875e-5	0.007304347826086953
Amillepora01297	0	0	0
Amillepora01302	0	-1.2987012987012988e-5	0.015115527950310565
Amillepora01300	0	-1.45985401459854e-5	0.02700000000000002
Amillepora01298	0	0	0
Amillepora01306	0	0	0.0026666666666666666
Amillepora01310	0	0	0
Amillepora01312	0	0	0
Amillepora01309	0	0	0
Amillepora01304	0	0	0
Amillepora01316	0	0	0
Amillepora01314	0	0	0
Amillepora01313	0	0	0
Amillepora01305	0	0	0
Amillepora01303	0	-1.5625e-5	0.0013039215686274587
Amillepora01308	0	0	0
Amillepora01321	0	5.870841487279846e-7	0.015523991701640953
Amillepora01319	0	0	0
Amillepora01323	0	0	0
Amillepora01318	0	0	0
Amillepora01317	0	0	0.022004030641630323
Amillepora01324	0	0	0
Amillepora01320	0	0	0
Amillepora01330	0	0	0
Amillepora01325	0	0	0
Amillepora01329	0	4.225352112676056e-5	0.013333333333333332
Amillepora01328	0	0	0
Amillepora01334	0	0	0
Amillepora01336	0	0	0
Amillepora01332	0	0	0
Amillepora01338	0	8.759124087591242e-5	0.026444261652957296
Amillepora01333	0	0	0
Amillepora01337	0	-1.4705882352941177e-5	0.003333333333333334
Amillepora01335	0	0	0
Amillepora01344	0	0	0
Amillepora01343	0	0	0
Amillepora01340	0	0	0
Amillepora01345	0	1.6058394160583942e-4	0.04029304029304029
Amillepora01346	0	1.8052458320059471e-6	0.007884892086347748
Amillepora01349	0	0	0
Amillepora01347	0	1.3793103448275862e-5	0.005994908425887161
Amillepora01352	0	0	0
Amillepora01367	0	0	0
Amillepora01365	0	4.2553191489361704e-5	0.002666666666666667
Amillepora01363	0	1.8439716312056736e-4	0.0038804040404040448
Amillepora01366	0	0	0
Amillepora01368	0	0	0
Amillepora01364	0	0	0
Amillepora01362	0	0	0
Amillepora01356	0	0	0
Amillepora01353	0	0	0.007336956521739125
Amillepora01354	0	2.6845637583892618e-5	0.018053986735446528
Amillepora01370	0	6.73837102408531e-5	0.0371322128851541
Amillepora01369	0	6.159565288152753e-4	0.174199891884758
Amillepora01371	0	0	0
Amillepora01381	0	0	0
Amillepora01378	0	0	0
Amillepora01375	0	0	0.006
Amillepora01380	0	0	0
Amillepora01374	0	0	0
Amillepora01376	0	0	0
Amillepora01372	0	9.207994246633809e-4	0.23760493566577856
Amillepora01373	0	2.4810911434554794e-4	0.07240039303358162
Amillepora01382	0	1.4705882352941178e-4	0.046684032948431084
Amillepora01383	0	4.348286077020737e-5	0.021830391173313812
Amillepora01388	0	0	0
Amillepora01387	0	0	0
Amillepora01385	0	0	0
Amillepora01384	0	5.6338028169014086e-5	0.010239999999999996
Amillepora01393	0	0	0.003878647314096554
Amillepora01397	0	0	0
Amillepora01390	0	0	0
Amillepora01389	0	0	0
Amillepora01391	0	0	0.011426956605038811
Amillepora01392	0	0	0
Amillepora01399	0	-1.4925373134328359e-5	0.024428571428571435
Amillepora01403	0	-1.3422818791946309e-5	0.003
Amillepora01401	0	0	0.005069710977261053
Amillepora01407	0	0	0
Amillepora01405	0	0	0
Amillepora01406	0	0	0
Amillepora01410	0	0	0
Amillepora01409	0	0	0
Amillepora01415	0	0	0
Amillepora01414	0	0	0
Amillepora01408	0	0	0
Amillepora01421	0	0	0
Amillepora01422	0	-3.0534351145038166e-5	0.007200000000000003
Amillepora01417	0	0	0
Amillepora01416	0	0	0
Amillepora01420	0	0	0
Amillepora01418	0	3.0534351145038166e-5	0.018240896358543424
Amillepora01426	0	0	0
Amillepora01428	0	0	0
Amillepora01427	0	1.45985401459854e-5	0.003922748219530718
Amillepora01424	0	0	0
Amillepora01429	0	0	0
Amillepora01431	0	0	0
Amillepora01430	0	0	0
Amillepora01432	0	0	0.00793421052631578
Amillepora01433	0	-2.7586206896551723e-5	0.014594615674066965
Amillepora01436	0	-3.0090497737556562e-5	0.01476190476190476
Amillepora01440	0	0	0
Amillepora01437	0	1.3793103448275862e-5	0.010105263157894737
Amillepora01443	0	1.4184397163120568e-5	0.0026666666666666666
Amillepora01444	0	0	0
Amillepora01446	0	1.6296296296296298e-4	0.045182183895941364
Amillepora01442	0	0	0
Amillepora01449	0	0	0
Amillepora01452	0	0	0
Amillepora01454	0	-3.0591722239864505e-5	0.031936587750541236
Amillepora01456	0	0	0
Amillepora01453	0	0	0
Amillepora01450	0	0	0
Amillepora01458	0	0	0
Amillepora01447	0	0	0
Amillepora01467	0	0	0
Amillepora01466	0	0	0
Amillepora01465	0	0	0
Amillepora01459	0	0	0
Amillepora01462	0	0	0
Amillepora01463	0	0	0
Amillepora01461	0	0	0
Amillepora01464	0	0	0
Amillepora01468	0	0	0
Amillepora01471	0	7.407407407407407e-5	0.0019298245614035067
Amillepora01469	0	-1.4814814814814815e-5	0.002666666666666667
Amillepora01470	0	0	0
Amillepora01480	0	6.244698897370654e-5	0.03246516913774606
Amillepora01474	0	0	0
Amillepora01478	0	0	0
Amillepora01479	0	1.4773482634431777e-4	0.08788660890955177
Amillepora01473	0	0	0
Amillepora01488	0	0	0
Amillepora01481	0	0	0
Amillepora01487	0	1.4184397163120568e-5	0.014408366013071898
Amillepora01483	0	0	0.005714285714285713
Amillepora01485	0	0	0
Amillepora01484	0	6.106870229007633e-5	0.003966942148760325
Amillepora01486	0	0	0
Amillepora01482	0	0	0
Amillepora01492	0	0	0
Amillepora01490	0	0	0
Amillepora01491	0	0	0
Amillepora01489	0	0	0
Amillepora01503	0	0	0
Amillepora01495	0	0	0
Amillepora01505	0	1.45985401459854e-5	0.003915692737996835
Amillepora01493	0	0	0
Amillepora01506	0	4.724409448818898e-5	0.012307692307692311
Amillepora01504	0	0	0
Amillepora01496	0	0	0
Amillepora01509	0	-2.7777777777777776e-5	0.03157894736842104
Amillepora01507	0	0	0
Amillepora01513	0	0	0
Amillepora01511	0	0	0
Amillepora01515	0	0	0
Amillepora01512	0	0	0
Amillepora01510	0	-4.511278195488722e-5	0.0313263603313666
Amillepora01517	0	0	0.0035555555555555553
Amillepora01519	0	0	0
Amillepora01518	0	-1.4814814814814815e-5	0.007407407407407405
Amillepora01526	0	0	0
Amillepora01528	0	-5.673758865248227e-5	0.004392156862745097
Amillepora01536	0	0	0
Amillepora01547	0	0	0
Amillepora01543	0	0	0
Amillepora01544	0	0	0
Amillepora01549	0	0	0
Amillepora01550	0	0	0
Amillepora01552	0	0	0
Amillepora01561	0	0	0.0026666666666666666
Amillepora01563	0	0	0
Amillepora01564	0	4.571547855129945e-5	0.021922931029200014
Amillepora01566	0	-4.229420259954611e-5	0.030715282276169348
Amillepora01574	0	0	0
Amillepora01568	0	0	0
Amillepora01573	0	0	0
Amillepora01580	0	0	0
Amillepora01581	0	0	0
Amillepora01579	0	0	0
Amillepora01577	0	0	0
Amillepora01582	0	0	0
Amillepora01576	0	1.5037593984962406e-5	0.0020000000000000005
Amillepora01592	0	-1.4492753623188407e-5	0.010875017692852111
Amillepora01589	0	0	0.007483870967741936
Amillepora01584	0	0	0
Amillepora01590	0	0	0
Amillepora01586	0	0	0
Amillepora01593	0	-1.3888888888888888e-5	0.007595558153129218
Amillepora01583	0	0	0
Amillepora01598	0	-1.4388489208633095e-5	0.0037155803848683035
Amillepora01599	0	0	0
Amillepora01595	0	0	0
Amillepora01594	0	0	0
Amillepora01596	0	0	0
Amillepora01600	0	0	0
Amillepora01597	0	8.943675359184175e-5	0.033613998402721564
Amillepora01602	-0.013281048322603586	-1.4492753623188407e-5	0.007882352941176464
Amillepora01601	0	-1.4925373134328359e-5	0.007499999999999998
Amillepora01609	0	0	0
Amillepora01610	0	-3.1007751937984497e-5	0.0032
Amillepora01604	0	0	0
Amillepora01605	0	0	0
Amillepora01606	0	0	0
Amillepora01607	0	0	0
Amillepora01611	0	0	0
Amillepora01616	0	6.993006993006993e-5	0.00866165413533838
Amillepora01612	0	0	0
Amillepora01617	0	1.664764079147641e-4	0.028517889512754198
Amillepora01614	0	0	0
Amillepora01619	0	0	0
Amillepora01618	0	0	0
Amillepora01620	0	0	0.0033333333333333357
Amillepora01621	0	0	0
Amillepora01681	0	0	0
Amillepora01679	0	0	0
Amillepora01694	0	0	0
Amillepora01709	0	0	0
Amillepora01712	0	0	0
Amillepora01715	0	0	0
Amillepora01705	0	0	0.027857142857142875
Amillepora01708	0	0	0
Amillepora01716	0	0	0
Amillepora01724	0	0	0
Amillepora01721	0	7.246376811594203e-5	0.013429982880899957
Amillepora01717	0	4.026845637583892e-5	0.010997077732325238
Amillepora01719	0	0	0
Amillepora01725	0	2.8985507246376814e-5	0.01309090909090909
Amillepora01731	0	-1.4388489208633095e-5	0.01454973853459262
Amillepora01727	0	1.4705882352941177e-5	0.0035555555555555553
Amillepora01728	0	0	0
Amillepora01735	0	0	0
Amillepora01733	0	0	0
Amillepora01734	0	0	0.003636363636363637
Amillepora01732	0	0	0
Amillepora01738	0	0	0
Amillepora01737	0	0	0
Amillepora01739	0	0	0.0067692307692307704
Amillepora01736	0	6.132644272179156e-5	0.019303618228182415
Amillepora01745	0	0	0
Amillepora01741	0	1.4285714285714285e-5	0.0076147982896449095
Amillepora01742	0	0	0
Amillepora01743	0	0	0
Amillepora01744	0	0	0.017285332314744068
