gene,inMod
Amillepora28867,1
Amillepora18498,1
Amillepora12959,1
Amillepora03148,1
Amillepora25061,1
Amillepora34848,1
Amillepora29539,0
Amillepora33799,1
Amillepora01175,1
Amillepora07470,1
Amillepora15272,1
Amillepora24432,1
Amillepora20898,1
Amillepora11225,1
Amillepora01003,1
Amillepora08529,1
Amillepora29582,1
Amillepora33918,1
Amillepora20596,1
Amillepora33413,1
Amillepora01803,1
Amillepora11746,1
Amillepora13364,1
Amillepora07633,1
Amillepora33072,1
Amillepora25271,0
Amillepora21530,1
Amillepora22056,0
Amillepora01306,1
Amillepora16736,1
Amillepora08619,1
Amillepora02856,1
Amillepora06530,1
Amillepora10459,1
Amillepora34030,1
Amillepora24105,1
Amillepora27549,1
Amillepora05663,1
Amillepora19346,1
Amillepora24552,1
Amillepora01070,1
Amillepora25432,1
Amillepora10722,1
Amillepora24207,1
Amillepora15598,1
Amillepora03042,0
Amillepora01106,1
Amillepora36800,1
Amillepora22140,1
Amillepora02435,1
Amillepora33704,1
Amillepora27308,1
Amillepora18890,1
Amillepora13765,1
Amillepora12413,1
Amillepora24829,1
Amillepora25407,1
Amillepora24571,1
Amillepora24638,0
Amillepora26634,1
Amillepora25580,1
Amillepora25775,1
Amillepora36829,1
Amillepora20073,1
Amillepora12745,1
Amillepora01815,1
Amillepora04613,1
Amillepora00576,1
Amillepora14809,1
Amillepora17053,1
Amillepora23250,0
Amillepora03364,1
Amillepora19747,1
Amillepora26595,1
Amillepora12885,1
Amillepora08439,1
Amillepora09148,0
Amillepora14208,1
Amillepora25845,1
Amillepora05179,1
Amillepora25177,0
Amillepora07088,1
Amillepora25406,1
Amillepora12587,1
Amillepora00151,1
Amillepora25500,1
Amillepora20848,0
Amillepora05167,1
Amillepora16977,1
Amillepora35338,1
Amillepora00299,1
Amillepora29716,0
Amillepora25282,1
Amillepora26476,1
Amillepora25114,1
Amillepora12982,1
Amillepora07685,1
Amillepora08072,1
Amillepora24847,1
Amillepora35993,1
Amillepora32268,1
Amillepora20211,1
Amillepora18540,1
Amillepora05114,1
Amillepora33615,1
Amillepora16239,1
Amillepora03436,0
Amillepora16940,1
Amillepora11977,1
Amillepora19144,0
Amillepora25301,0
Amillepora26065,1
Amillepora32635,0
Amillepora27417,0
Amillepora06103,1
Amillepora22316,1
Amillepora02853,1
Amillepora05960,1
Amillepora30066,1
Amillepora00916,1
Amillepora27926,1
Amillepora29767,1
Amillepora23553,1
Amillepora08028,1
Amillepora15522,1
Amillepora16807,1
Amillepora20456,1
Amillepora32577,1
Amillepora01769,1
Amillepora19509,1
Amillepora13105,1
Amillepora27238,1
Amillepora17035,0
Amillepora14110,1
Amillepora18882,1
Amillepora00292,1
Amillepora20588,1
Amillepora07668,1
Amillepora11227,1
Amillepora28585,1
Amillepora29761,1
Amillepora06352,0
Amillepora14027,1
Amillepora23546,1
Amillepora32042,1
Amillepora15146,0
Amillepora37069,1
Amillepora10120,1
Amillepora35923,1
Amillepora24520,1
Amillepora01125,1
Amillepora05091,1
Amillepora14583,1
Amillepora03372,1
Amillepora26849,1
Amillepora17086,1
Amillepora06033,1
Amillepora01147,1
Amillepora19357,1
Amillepora00644,1
Amillepora10441,1
Amillepora14162,1
Amillepora00979,1
Amillepora16342,1
Amillepora08660,1
Amillepora28423,1
Amillepora20094,1
Amillepora14074,1
Amillepora04355,1
Amillepora07203,1
Amillepora12898,1
Amillepora01135,0
Amillepora29475,1
Amillepora05275,1
Amillepora23344,1
Amillepora23245,1
Amillepora15796,1
Amillepora26063,0
Amillepora23608,1
Amillepora33759,1
Amillepora08734,1
Amillepora12411,1
Amillepora11589,0
Amillepora31894,1
Amillepora12339,1
Amillepora19515,0
Amillepora27435,1
Amillepora36607,1
Amillepora11291,0
Amillepora20558,1
Amillepora26637,1
Amillepora11259,1
Amillepora12524,1
Amillepora15003,1
Amillepora03079,1
Amillepora16631,1
Amillepora00198,0
Amillepora02705,1
Amillepora16738,1
Amillepora07227,1
Amillepora07306,1
Amillepora13221,1
Amillepora05598,1
Amillepora20052,1
Amillepora28799,0
Amillepora14249,0
Amillepora08779,1
Amillepora14624,1
Amillepora15475,0
Amillepora19039,0
Amillepora24535,1
Amillepora09594,1
Amillepora04837,0
Amillepora27521,1
Amillepora02737,1
Amillepora16489,1
Amillepora14448,1
Amillepora15853,1
Amillepora29749,1
Amillepora32446,1
Amillepora18771,1
Amillepora15546,0
Amillepora06216,1
Amillepora14346,1
Amillepora06423,1
Amillepora20299,1
Amillepora05157,0
Amillepora08989,1
Amillepora26590,1
Amillepora19299,1
Amillepora15596,1
Amillepora01599,1
Amillepora24899,1
Amillepora25937,1
Amillepora36591,1
Amillepora38060,1
Amillepora02732,1
Amillepora05354,1
Amillepora24414,1
Amillepora32581,1
Amillepora03634,1
Amillepora01241,0
Amillepora33572,1
Amillepora26787,1
Amillepora18951,0
Amillepora36005,1
Amillepora08961,1
Amillepora03562,1
Amillepora10964,1
Amillepora03513,1
Amillepora25381,1
Amillepora17893,0
Amillepora16715,1
Amillepora12721,1
Amillepora05762,1
Amillepora15239,1
Amillepora12395,0
Amillepora26252,1
Amillepora10165,1
Amillepora06057,1
Amillepora23303,1
Amillepora31924,1
Amillepora01143,1
Amillepora23692,1
Amillepora06211,1
Amillepora08774,1
Amillepora08930,1
Amillepora15218,0
Amillepora24798,1
Amillepora06882,0
Amillepora20195,1
Amillepora07710,1
Amillepora12364,1
Amillepora26692,1
Amillepora20449,1
Amillepora31704,1
Amillepora00932,0
Amillepora14287,1
Amillepora16574,1
Amillepora22264,1
Amillepora16731,1
Amillepora29737,1
Amillepora15107,1
Amillepora24726,1
Amillepora37098,1
Amillepora12822,1
Amillepora20718,1
Amillepora23287,1
Amillepora12700,0
Amillepora16628,1
Amillepora14279,1
Amillepora22072,1
Amillepora26501,1
Amillepora05719,1
Amillepora05058,0
Amillepora13170,0
Amillepora16259,0
Amillepora14367,1
Amillepora14353,0
Amillepora24800,1
Amillepora29748,1
Amillepora29510,1
Amillepora26332,1
Amillepora17068,1
Amillepora15154,0
Amillepora08778,1
Amillepora20518,1
Amillepora36382,0
Amillepora08871,1
Amillepora13466,1
Amillepora24314,1
Amillepora25371,1
Amillepora25291,0
Amillepora32858,1
Amillepora03772,1
Amillepora25465,1
Amillepora16541,1
Amillepora00839,1
Amillepora14536,1
Amillepora14064,1
Amillepora16459,0
Amillepora32549,1
Amillepora29003,1
Amillepora32474,1
Amillepora12935,0
Amillepora24883,1
Amillepora15567,1
Amillepora12890,0
Amillepora06791,1
Amillepora24519,1
Amillepora22213,1
Amillepora26864,1
Amillepora15762,1
Amillepora06154,1
Amillepora17832,1
Amillepora06869,1
Amillepora33788,1
Amillepora26566,1
Amillepora15159,1
Amillepora05693,1
Amillepora25133,1
Amillepora23237,1
Amillepora18489,1
Amillepora01368,0
Amillepora26715,1
Amillepora19448,1
Amillepora14527,1
Amillepora26834,0
Amillepora20723,1
Amillepora01453,1
Amillepora18753,1
Amillepora05004,1
Amillepora04447,1
Amillepora24134,1
Amillepora14727,1
Amillepora24231,1
Amillepora20689,1
Amillepora24111,1
Amillepora26021,1
Amillepora22639,1
Amillepora19911,1
Amillepora08611,1
Amillepora33566,1
Amillepora18450,1
Amillepora04027,1
Amillepora02910,1
Amillepora23227,1
Amillepora31832,1
Amillepora21006,1
Amillepora00788,1
Amillepora22398,1
Amillepora10127,1
Amillepora15576,1
Amillepora22870,1
Amillepora14950,1
Amillepora07677,1
Amillepora18768,1
Amillepora32905,0
Amillepora14584,1
Amillepora26897,0
Amillepora33587,1
Amillepora16652,0
Amillepora14511,1
Amillepora12266,1
Amillepora23350,0
Amillepora20578,1
Amillepora05203,0
Amillepora25745,0
Amillepora29720,0
Amillepora19546,0
Amillepora05287,1
Amillepora19986,1
Amillepora31061,1
Amillepora26194,1
Amillepora12715,1
Amillepora01030,1
Amillepora06000,1
Amillepora28809,0
Amillepora20168,1
Amillepora14679,1
Amillepora14099,0
Amillepora02563,0
Amillepora25682,1
Amillepora21958,0
Amillepora25207,1
Amillepora22084,0
Amillepora13223,0
Amillepora21136,0
Amillepora16178,0
Amillepora24575,1
Amillepora01334,1
Amillepora28727,1
Amillepora23286,1
Amillepora22189,0
Amillepora14248,1
Amillepora29756,1
Amillepora34482,1
Amillepora18328,0
Amillepora11273,1
Amillepora18852,0
Amillepora00338,1
Amillepora11036,0
Amillepora18849,1
Amillepora21131,0
Amillepora20381,0
Amillepora03170,0
Amillepora15128,1
Amillepora12969,1
Amillepora17817,1
Amillepora23167,1
Amillepora09549,1
Amillepora05184,1
Amillepora14881,1
Amillepora19771,1
Amillepora25683,1
Amillepora03480,1
Amillepora22372,0
Amillepora22334,1
Amillepora08074,1
Amillepora10813,0
Amillepora14807,1
Amillepora10370,1
Amillepora14086,1
Amillepora15307,1
Amillepora02498,1
Amillepora05834,1
Amillepora10395,0
Amillepora26813,1
Amillepora22506,1
Amillepora06196,1
Amillepora16355,1
Amillepora01867,1
Amillepora09665,1
Amillepora09825,1
Amillepora10042,1
Amillepora26159,1
Amillepora25437,1
Amillepora29780,1
Amillepora09112,1
Amillepora12331,1
Amillepora19837,1
Amillepora15325,1
Amillepora12086,1
Amillepora20725,1
Amillepora18859,1
Amillepora15091,1
Amillepora18812,1
Amillepora07094,1
Amillepora18556,1
Amillepora03877,1
Amillepora19385,1
Amillepora23088,1
Amillepora25212,0
Amillepora19392,1
Amillepora14153,0
Amillepora24463,0
Amillepora07487,1
Amillepora00766,1
Amillepora12939,1
Amillepora24264,1
Amillepora02679,1
Amillepora06085,1
Amillepora10501,1
Amillepora00568,0
Amillepora06208,1
Amillepora26828,1
Amillepora15686,1
Amillepora22036,1
Amillepora14151,1
Amillepora17150,1
Amillepora01191,1
Amillepora16508,1
Amillepora03716,0
Amillepora16540,1
Amillepora14170,1
Amillepora18930,0
Amillepora03510,1
Amillepora16674,0
Amillepora33529,1
Amillepora26301,1
Amillepora24699,1
Amillepora26812,1
Amillepora01119,1
Amillepora14740,0
Amillepora20493,1
Amillepora26547,1
Amillepora24926,1
Amillepora34292,0
Amillepora04717,0
Amillepora36353,1
Amillepora23260,1
Amillepora01465,0
Amillepora08990,1
Amillepora27233,0
Amillepora30406,1
Amillepora08740,1
Amillepora17039,1
Amillepora02988,0
Amillepora25345,1
Amillepora24086,1
Amillepora02532,1
Amillepora27946,1
Amillepora12472,1
Amillepora06090,0
Amillepora23213,0
Amillepora14900,1
Amillepora23055,1
Amillepora20133,1
Amillepora02637,1
Amillepora15768,0
Amillepora19961,1
Amillepora20506,1
Amillepora05956,1
Amillepora05093,1
Amillepora06627,0
Amillepora17045,1
Amillepora09751,1
Amillepora04628,1
Amillepora07818,1
Amillepora25105,0
Amillepora26530,1
Amillepora08809,1
Amillepora14680,1
Amillepora32113,1
Amillepora22159,1
Amillepora13130,1
Amillepora26799,1
Amillepora06277,1
Amillepora20306,1
Amillepora06053,1
Amillepora10305,1
Amillepora10579,1
Amillepora36351,1
Amillepora02747,1
Amillepora03279,1
Amillepora29017,0
Amillepora04137,1
Amillepora25440,1
Amillepora18846,1
Amillepora01199,0
Amillepora04319,1
Amillepora27528,0
Amillepora12354,1
Amillepora29706,1
Amillepora33676,1
Amillepora37743,1
Amillepora24817,1
Amillepora04883,1
Amillepora14112,0
Amillepora30882,0
Amillepora24127,1
Amillepora14241,1
Amillepora20170,1
Amillepora27068,1
Amillepora31674,0
Amillepora04098,1
Amillepora16088,0
Amillepora22432,1
Amillepora13173,1
Amillepora07621,1
Amillepora31823,1
Amillepora18808,1
Amillepora20339,1
Amillepora02323,1
Amillepora27332,1
Amillepora07639,1
Amillepora31784,1
Amillepora10026,1
Amillepora18457,1
Amillepora19375,0
Amillepora03544,0
Amillepora02540,1
Amillepora08332,1
Amillepora15535,1
Amillepora09717,1
Amillepora01442,1
Amillepora13158,0
Amillepora25184,1
Amillepora18743,1
Amillepora24620,1
Amillepora29147,0
Amillepora24743,1
Amillepora00840,1
Amillepora09438,1
Amillepora19041,1
Amillepora29428,1
Amillepora02696,1
Amillepora37710,1
Amillepora00313,1
Amillepora02986,1
Amillepora01869,1
Amillepora08233,1
Amillepora05206,0
Amillepora24799,1
Amillepora27508,1
Amillepora08636,0
Amillepora25219,1
Amillepora26521,1
Amillepora16793,1
Amillepora14993,1
Amillepora15284,1
Amillepora18180,1
Amillepora00308,1
Amillepora06355,0
Amillepora18835,1
Amillepora21464,1
Amillepora14421,1
Amillepora24843,1
Amillepora10169,0
Amillepora32324,0
Amillepora00975,1
Amillepora35353,0
Amillepora21054,1
Amillepora16632,1
Amillepora23242,1
Amillepora32019,1
Amillepora06113,1
Amillepora18112,1
Amillepora28447,1
Amillepora21104,1
Amillepora30356,1
Amillepora21322,0
Amillepora03564,1
Amillepora24589,0
Amillepora26161,1
Amillepora12579,1
Amillepora01597,1
Amillepora36847,1
Amillepora33906,1
Amillepora21282,1
Amillepora06193,1
Amillepora12899,1
Amillepora36594,1
Amillepora34065,0
Amillepora13288,1
Amillepora13368,0
Amillepora03434,1
Amillepora11978,1
Amillepora10454,0
Amillepora01820,1
Amillepora08985,1
Amillepora30437,1
Amillepora01461,1
Amillepora21900,1
Amillepora01333,1
Amillepora12445,1
Amillepora16744,1
Amillepora12312,1
Amillepora14675,1
Amillepora10252,0
Amillepora07713,1
Amillepora36797,1
Amillepora02914,0
Amillepora10336,0
Amillepora15537,1
Amillepora20250,1
Amillepora10210,1
Amillepora03567,1
Amillepora29409,1
Amillepora25220,1
Amillepora05743,1
Amillepora21459,1
Amillepora21917,1
Amillepora00786,1
Amillepora18008,0
Amillepora00545,0
Amillepora08680,1
Amillepora17945,1
Amillepora26149,0
Amillepora10653,1
Amillepora05379,1
Amillepora18824,1
Amillepora24383,1
Amillepora02575,1
Amillepora08966,1
Amillepora23089,1
Amillepora03776,0
Amillepora18971,1
Amillepora27504,1
Amillepora10208,1
Amillepora23163,1
Amillepora33425,1
Amillepora25759,1
Amillepora36539,1
Amillepora05355,1
Amillepora10609,1
Amillepora03399,1
Amillepora01340,1
Amillepora14804,1
Amillepora13570,1
Amillepora03785,0
Amillepora14888,1
Amillepora09479,1
Amillepora10789,1
Amillepora28429,1
Amillepora04724,0
Amillepora09186,1
Amillepora32426,1
Amillepora22271,1
Amillepora24993,0
Amillepora15072,1
Amillepora02600,1
Amillepora35310,1
Amillepora15345,0
Amillepora09813,1
Amillepora04310,1
Amillepora22116,1
Amillepora12654,1
Amillepora32095,1
Amillepora16493,1
Amillepora16215,1
Amillepora21470,1
Amillepora16996,0
Amillepora22872,1
Amillepora03940,1
Amillepora19851,1
Amillepora20377,1
Amillepora32569,1
Amillepora07559,1
Amillepora22456,1
Amillepora14508,0
Amillepora23249,0
Amillepora26355,1
Amillepora08484,1
Amillepora07746,1
Amillepora22123,1
Amillepora01330,1
Amillepora00499,1
Amillepora00144,0
Amillepora25136,1
Amillepora12404,1
Amillepora03779,0
Amillepora16160,1
Amillepora23700,0
Amillepora25112,1
Amillepora12453,0
Amillepora15157,0
Amillepora10707,1
Amillepora14784,1
Amillepora23101,1
Amillepora37998,1
Amillepora03736,1
Amillepora29435,0
Amillepora33579,1
Amillepora13230,1
Amillepora05477,1
Amillepora30875,1
Amillepora24530,1
Amillepora03454,1
Amillepora30024,1
Amillepora26298,1
Amillepora02571,0
Amillepora14639,1
Amillepora08657,1
Amillepora21616,0
Amillepora20481,1
Amillepora25650,1
Amillepora36590,1
Amillepora26138,1
Amillepora05879,1
Amillepora34315,1
Amillepora15054,1
Amillepora16331,1
Amillepora01939,0
Amillepora04958,1
Amillepora11588,1
Amillepora11217,1
Amillepora09097,1
Amillepora04866,0
Amillepora07360,0
Amillepora26256,1
Amillepora24336,1
Amillepora07705,1
Amillepora18133,1
Amillepora07349,1
Amillepora24891,1
Amillepora01464,1
Amillepora24844,1
Amillepora09533,0
Amillepora25226,1
Amillepora32108,1
Amillepora10340,1
Amillepora27831,1
Amillepora08967,1
Amillepora20434,1
Amillepora34058,1
Amillepora00571,1
Amillepora07806,0
Amillepora05000,1
Amillepora36336,0
Amillepora29578,1
Amillepora25773,1
Amillepora05123,1
Amillepora15368,1
Amillepora12025,0
Amillepora23226,0
Amillepora10024,1
Amillepora22014,0
Amillepora15322,1
Amillepora22306,0
Amillepora36343,1
Amillepora09462,1
Amillepora08790,0
Amillepora07714,1
Amillepora13776,1
Amillepora29016,1
Amillepora10449,1
Amillepora25276,1
Amillepora01429,0
Amillepora09797,1
Amillepora18442,1
Amillepora03819,1
Amillepora01149,1
Amillepora32248,1
Amillepora31468,1
Amillepora18876,1
Amillepora31609,1
Amillepora03939,1
Amillepora18941,1
Amillepora18258,1
Amillepora14351,1
Amillepora12788,0
Amillepora24956,0
Amillepora09325,1
Amillepora20045,1
Amillepora18900,1
Amillepora16529,1
Amillepora15133,1
Amillepora34401,1
Amillepora00957,1
Amillepora17757,1
Amillepora13315,0
Amillepora25098,0
Amillepora24572,1
Amillepora16217,1
Amillepora14518,1
Amillepora29762,1
Amillepora16719,1
Amillepora25460,1
Amillepora15527,1
Amillepora11949,1
Amillepora31472,1
Amillepora33718,1
Amillepora10701,1
Amillepora00327,0
Amillepora17153,0
Amillepora16526,1
Amillepora21914,1
Amillepora31321,1
Amillepora16524,1
Amillepora13966,1
Amillepora16926,0
Amillepora13183,1
Amillepora04923,1
Amillepora27236,1
Amillepora22454,1
Amillepora25173,1
Amillepora30466,1
Amillepora36352,1
Amillepora34084,1
Amillepora07302,1
Amillepora00271,1
Amillepora14798,1
Amillepora24531,1
Amillepora05628,0
Amillepora05349,1
Amillepora05412,1
Amillepora06344,1
Amillepora22642,1
Amillepora30469,0
Amillepora19178,1
Amillepora16720,1
Amillepora26268,0
Amillepora03222,0
Amillepora16889,1
Amillepora30901,1
Amillepora25653,1
Amillepora17050,1
Amillepora20024,1
Amillepora16823,1
Amillepora16197,1
Amillepora15363,1
Amillepora17016,1
Amillepora22061,1
Amillepora30401,1
Amillepora21207,1
Amillepora01564,1
Amillepora33267,1
Amillepora32305,1
Amillepora20972,0
Amillepora32298,1
Amillepora33500,1
Amillepora25066,1
Amillepora22769,1
Amillepora15435,1
Amillepora32913,0
Amillepora06859,1
Amillepora31668,1
Amillepora20527,0
Amillepora33594,1
Amillepora32983,0
Amillepora08728,1
Amillepora26522,1
Amillepora21904,1
Amillepora27385,0
Amillepora25747,1
Amillepora08631,1
Amillepora01362,0
Amillepora24473,1
Amillepora30409,1
Amillepora25159,1
Amillepora18988,1
Amillepora22379,1
Amillepora15665,1
Amillepora34402,0
Amillepora05145,0
Amillepora16548,1
Amillepora22568,1
Amillepora19915,1
Amillepora08348,1
Amillepora17925,0
Amillepora06408,1
Amillepora26235,0
Amillepora10346,1
Amillepora19812,1
Amillepora12332,1
Amillepora33578,1
Amillepora18944,0
Amillepora03012,1
Amillepora13997,1
Amillepora19957,1
Amillepora37957,1
Amillepora30087,0
Amillepora20760,1
Amillepora36364,0
Amillepora31026,1
Amillepora09167,1
Amillepora21969,1
Amillepora14858,1
Amillepora14833,1
Amillepora10739,1
Amillepora22251,0
Amillepora20553,1
Amillepora36946,1
Amillepora34706,1
Amillepora05252,1
Amillepora29782,1
Amillepora10055,1
Amillepora20139,1
Amillepora33427,1
Amillepora12970,1
Amillepora26850,1
Amillepora35578,0
Amillepora04600,0
Amillepora06523,1
Amillepora08568,1
Amillepora14903,1
Amillepora16071,1
Amillepora31072,1
Amillepora35994,1
Amillepora14699,1
Amillepora22200,1
Amillepora20141,1
Amillepora08810,1
Amillepora16387,1
Amillepora10453,1
Amillepora17089,1
Amillepora27281,1
Amillepora36892,1
Amillepora27789,0
Amillepora18353,1
Amillepora30900,1
Amillepora12478,1
Amillepora08106,1
Amillepora02860,1
Amillepora33583,1
Amillepora21910,1
Amillepora04631,1
Amillepora20107,1
Amillepora27381,0
Amillepora00542,1
Amillepora15137,1
Amillepora22510,1
Amillepora26247,0
Amillepora00614,1
Amillepora22063,1
Amillepora05968,1
Amillepora17843,1
Amillepora15724,1
Amillepora26209,0
Amillepora33090,1
Amillepora26570,0
Amillepora32138,1
Amillepora16757,1
Amillepora24386,0
Amillepora21041,1
Amillepora30509,1
Amillepora18558,1
Amillepora20705,0
Amillepora18934,0
Amillepora03395,1
Amillepora03387,1
Amillepora12857,1
Amillepora16456,1
Amillepora05550,1
Amillepora06169,0
Amillepora18537,1
Amillepora33730,1
Amillepora25816,1
Amillepora34060,1
Amillepora35341,0
Amillepora16465,1
Amillepora25739,1
Amillepora27472,0
Amillepora14692,0
Amillepora23154,1
Amillepora25198,1
Amillepora15018,1
Amillepora26953,0
Amillepora16968,1
Amillepora24474,0
Amillepora03146,1
Amillepora10601,1
Amillepora24894,1
Amillepora06544,0
Amillepora23306,1
Amillepora30928,1
Amillepora02667,0
Amillepora16683,1
Amillepora19794,1
Amillepora26568,1
Amillepora14538,1
Amillepora04757,1
Amillepora10912,1
Amillepora27863,1
Amillepora04079,1
Amillepora17054,0
Amillepora11362,1
Amillepora14879,0
Amillepora17117,0
Amillepora19013,1
Amillepora29704,1
Amillepora23045,1
Amillepora04991,1
Amillepora00057,1
Amillepora15568,1
Amillepora14534,0
Amillepora20326,1
Amillepora35072,1
Amillepora08752,1
Amillepora17081,1
Amillepora20447,1
Amillepora02476,1
Amillepora07209,1
Amillepora18398,1
Amillepora00094,1
Amillepora18176,1
Amillepora09965,1
Amillepora05469,1
Amillepora08764,0
Amillepora12740,1
Amillepora04295,0
Amillepora04968,1
Amillepora07801,0
Amillepora20103,1
Amillepora18834,1
Amillepora33597,1
Amillepora13620,1
Amillepora27943,1
Amillepora13445,1
Amillepora32934,1
Amillepora26023,1
Amillepora00757,1
Amillepora03207,1
Amillepora14003,1
Amillepora03659,1
Amillepora05787,1
Amillepora04487,1
Amillepora09019,1
Amillepora26236,0
Amillepora26998,1
Amillepora11231,1
Amillepora12426,1
Amillepora27533,1
Amillepora03153,1
Amillepora27662,1
Amillepora19556,1
Amillepora06811,1
Amillepora27929,1
Amillepora24951,1
Amillepora16854,0
Amillepora08115,1
Amillepora04379,1
Amillepora32191,1
Amillepora05589,0
Amillepora27356,0
Amillepora09334,1
Amillepora24986,0
Amillepora00273,1
Amillepora10177,0
Amillepora26186,1
Amillepora16794,0
Amillepora02776,1
Amillepora20465,0
Amillepora05514,1
Amillepora18187,1
Amillepora10716,1
Amillepora24828,1
Amillepora35346,1
Amillepora01432,1
Amillepora03404,1
Amillepora04912,1
Amillepora06237,1
Amillepora27403,1
Amillepora10848,0
Amillepora01410,1
Amillepora06286,1
Amillepora25090,1
Amillepora02992,1
Amillepora06088,0
Amillepora24235,0
Amillepora36557,0
Amillepora27380,1
Amillepora13027,1
Amillepora08998,1
Amillepora16699,1
Amillepora06846,1
Amillepora30738,1
Amillepora03730,1
Amillepora12942,0
Amillepora03160,1
Amillepora01988,1
Amillepora25283,1
Amillepora24344,1
Amillepora15498,1
Amillepora16326,1
Amillepora23174,1
Amillepora31657,0
Amillepora30349,0
Amillepora16135,1
Amillepora24298,0
Amillepora04366,1
Amillepora25194,1
Amillepora16580,1
Amillepora08548,0
Amillepora13723,1
Amillepora32587,0
Amillepora21105,1
Amillepora17504,0
Amillepora16261,0
Amillepora00976,1
Amillepora15063,1
Amillepora30577,1
Amillepora05552,1
Amillepora34073,1
Amillepora28963,1
Amillepora08964,1
Amillepora14354,1
Amillepora04621,1
Amillepora32096,1
Amillepora30123,0
Amillepora16183,1
Amillepora22980,1
Amillepora24208,1
Amillepora26840,1
Amillepora33523,1
Amillepora18757,0
Amillepora00088,0
Amillepora19356,1
Amillepora21957,0
Amillepora26593,1
Amillepora14748,0
Amillepora18781,1
Amillepora14919,1
Amillepora01883,1
Amillepora30746,1
Amillepora19901,1
Amillepora03003,1
Amillepora03680,1
Amillepora15365,1
Amillepora08785,0
Amillepora25074,1
Amillepora24382,0
Amillepora09029,1
Amillepora23103,1
Amillepora06675,1
Amillepora20647,0
Amillepora36781,1
Amillepora12310,1
Amillepora16194,1
Amillepora33299,1
Amillepora00193,1
Amillepora35279,1
Amillepora21130,0
Amillepora06158,1
Amillepora31848,1
Amillepora29556,1
Amillepora01157,1
Amillepora03498,1
Amillepora06294,0
Amillepora17085,1
Amillepora11104,1
Amillepora34111,1
Amillepora13556,1
Amillepora26120,1
Amillepora17273,1
Amillepora14854,0
Amillepora15577,1
Amillepora02626,1
Amillepora03241,1
Amillepora25147,1
Amillepora08912,1
Amillepora01493,1
Amillepora03864,0
Amillepora35726,0
Amillepora19457,1
Amillepora13785,1
Amillepora10334,1
Amillepora21918,1
Amillepora33521,1
Amillepora29486,0
Amillepora15437,1
Amillepora03998,1
Amillepora14261,0
Amillepora14454,1
Amillepora06640,1
Amillepora34773,0
Amillepora05367,1
Amillepora04690,1
Amillepora02592,1
Amillepora26544,1
Amillepora06593,1
Amillepora13838,1
Amillepora02953,1
Amillepora16713,1
Amillepora02687,1
Amillepora33695,1
Amillepora04348,0
Amillepora01387,1
Amillepora01131,1
Amillepora15025,0
Amillepora07332,1
Amillepora00526,1
Amillepora06309,1
Amillepora03474,1
Amillepora08007,1
Amillepora20171,1
Amillepora20501,1
Amillepora14134,1
Amillepora31301,0
Amillepora26193,0
Amillepora28428,0
Amillepora08560,1
Amillepora15718,1
Amillepora20463,0
Amillepora23707,0
Amillepora05352,1
Amillepora18249,1
Amillepora25148,1
Amillepora20387,0
Amillepora06194,0
Amillepora24647,1
Amillepora02746,1
Amillepora24947,1
Amillepora33173,1
Amillepora29463,0
Amillepora19517,1
Amillepora34564,1
Amillepora10463,1
Amillepora04909,1
Amillepora10476,0
Amillepora09037,1
Amillepora34317,0
Amillepora27436,1
Amillepora08393,0
Amillepora15283,0
Amillepora20576,1
Amillepora14571,1
Amillepora13626,1
Amillepora26587,1
Amillepora26947,1
Amillepora28044,0
Amillepora11074,0
Amillepora26165,1
Amillepora05741,0
Amillepora22578,0
Amillepora17159,0
Amillepora16761,1
Amillepora00825,1
Amillepora06823,1
Amillepora09786,1
Amillepora31079,1
Amillepora22673,1
Amillepora16110,1
Amillepora29731,1
Amillepora33560,0
Amillepora14636,1
Amillepora01970,1
Amillepora12448,0
Amillepora22571,1
Amillepora03508,1
Amillepora32137,1
Amillepora19963,1
Amillepora03783,1
Amillepora15097,1
Amillepora26508,1
Amillepora07001,1
Amillepora06165,1
Amillepora19319,1
Amillepora09929,0
Amillepora23267,0
Amillepora26142,0
Amillepora20231,0
Amillepora27061,0
Amillepora00288,0
Amillepora16813,1
Amillepora14150,1
Amillepora29415,1
Amillepora24725,1
Amillepora25764,1
Amillepora11370,1
Amillepora32201,1
Amillepora33571,0
Amillepora18417,0
Amillepora10581,1
Amillepora14889,1
Amillepora14664,0
Amillepora12693,0
Amillepora35443,1
Amillepora11186,1
Amillepora05137,1
Amillepora00782,1
Amillepora20307,1
Amillepora01506,1
Amillepora06345,1
Amillepora10634,1
Amillepora00173,1
Amillepora00162,0
Amillepora00846,1
Amillepora25033,0
Amillepora02968,1
Amillepora09807,0
Amillepora03226,1
Amillepora16118,1
Amillepora03620,0
Amillepora20291,1
Amillepora25492,1
Amillepora05263,1
Amillepora28999,0
Amillepora06155,1
Amillepora08527,1
Amillepora36710,0
Amillepora07006,1
Amillepora36426,1
Amillepora06863,1
Amillepora12787,1
Amillepora21404,1
Amillepora10063,1
Amillepora34067,1
Amillepora02838,1
Amillepora25235,0
Amillepora26841,1
Amillepora01389,1
Amillepora24728,1
Amillepora32043,1
Amillepora04678,1
Amillepora06829,1
Amillepora06718,1
Amillepora05789,0
Amillepora37880,1
Amillepora00458,1
Amillepora11032,0
Amillepora03168,0
Amillepora19036,1
Amillepora07224,0
Amillepora32195,1
Amillepora05130,1
Amillepora03983,1
Amillepora14476,1
