gene,inMod
Amillepora24083,0
Amillepora08038,0
Amillepora19909,1
Amillepora32194,0
Amillepora37032,0
Amillepora23877,0
Amillepora30067,0
Amillepora06067,0
Amillepora26811,0
Amillepora22440,0
Amillepora00570,0
Amillepora02038,0
Amillepora00086,0
Amillepora25011,0
Amillepora22868,0
Amillepora04574,0
Amillepora05331,0
Amillepora10462,1
Amillepora02961,0
Amillepora24516,0
Amillepora10435,0
Amillepora07233,0
Amillepora00324,0
Amillepora27558,0
Amillepora29505,0
Amillepora23391,0
Amillepora22383,0
Amillepora01805,0
Amillepora30886,0
Amillepora21218,0
Amillepora31065,0
Amillepora22651,0
Amillepora00009,0
Amillepora28039,0
Amillepora08433,0
Amillepora14235,0
Amillepora24633,0
Amillepora07720,0
Amillepora02673,0
Amillepora13272,0
Amillepora29656,0
Amillepora24094,1
Amillepora20762,0
Amillepora30075,0
Amillepora09628,1
Amillepora25303,1
Amillepora15548,1
Amillepora21612,0
Amillepora22018,0
Amillepora20069,0
Amillepora25076,0
Amillepora03171,0
Amillepora16723,0
Amillepora18068,0
Amillepora16634,0
Amillepora19550,0
Amillepora20685,1
Amillepora06122,0
Amillepora37934,0
Amillepora04939,0
Amillepora32637,0
Amillepora15575,0
Amillepora36990,0
Amillepora18081,0
Amillepora08006,0
Amillepora12749,0
Amillepora05714,0
Amillepora08309,0
Amillepora18486,1
Amillepora03409,0
Amillepora33936,0
Amillepora06752,0
Amillepora29727,0
Amillepora28565,0
Amillepora29599,0
Amillepora31523,0
Amillepora18024,0
Amillepora31416,0
Amillepora38035,0
Amillepora37253,0
Amillepora26515,0
Amillepora12302,1
Amillepora14977,0
Amillepora20020,0
Amillepora19010,0
Amillepora22291,0
Amillepora22342,0
Amillepora31376,0
Amillepora30487,0
Amillepora09117,0
Amillepora18907,0
Amillepora15464,0
Amillepora12031,0
Amillepora04344,0
Amillepora18428,0
Amillepora27217,0
Amillepora31370,0
Amillepora08575,0
Amillepora12661,0
Amillepora14578,0
Amillepora27950,0
Amillepora11064,0
Amillepora12259,1
Amillepora07780,0
Amillepora04313,0
Amillepora07215,0
Amillepora05299,0
Amillepora10152,0
Amillepora00612,0
Amillepora20480,0
Amillepora33555,0
Amillepora16697,1
Amillepora19031,0
Amillepora23874,0
Amillepora25476,0
Amillepora13502,0
Amillepora25077,0
Amillepora02662,0
Amillepora20450,0
Amillepora20814,1
Amillepora31075,0
Amillepora12554,0
Amillepora24472,0
Amillepora12452,0
Amillepora19052,0
Amillepora26507,0
Amillepora26253,0
Amillepora36507,0
Amillepora24963,0
Amillepora32143,0
Amillepora19690,0
Amillepora08545,0
Amillepora16080,0
Amillepora23393,0
Amillepora20534,1
Amillepora31107,0
Amillepora28791,0
Amillepora22114,0
Amillepora20036,0
Amillepora20002,0
Amillepora12665,0
Amillepora06610,0
Amillepora21258,0
Amillepora14349,0
Amillepora01471,0
Amillepora19001,0
Amillepora08942,0
Amillepora13732,0
Amillepora04706,0
Amillepora14757,0
Amillepora30115,0
Amillepora20544,0
Amillepora04835,0
Amillepora16722,0
Amillepora22024,0
Amillepora24109,0
Amillepora12285,0
Amillepora21560,0
Amillepora07948,0
Amillepora15504,0
Amillepora31899,0
Amillepora10215,0
Amillepora00729,0
Amillepora34977,0
Amillepora06203,0
Amillepora34639,0
Amillepora16787,0
Amillepora16762,0
Amillepora00721,0
Amillepora33605,0
Amillepora00065,1
Amillepora03495,0
Amillepora25516,0
Amillepora08683,0
Amillepora25145,0
Amillepora22030,0
Amillepora03975,0
Amillepora11747,0
Amillepora15246,0
Amillepora05841,0
Amillepora14478,1
Amillepora20039,0
Amillepora15691,0
Amillepora06295,0
Amillepora05050,0
Amillepora19588,0
Amillepora30351,0
Amillepora05185,0
Amillepora00838,0
Amillepora12588,0
Amillepora33476,0
Amillepora32972,0
Amillepora27605,0
Amillepora26517,0
Amillepora11346,0
Amillepora13135,0
Amillepora26697,0
Amillepora16092,0
Amillepora01006,0
Amillepora23246,0
Amillepora08656,0
Amillepora28488,0
Amillepora17014,0
Amillepora07665,1
Amillepora28420,0
Amillepora32493,0
Amillepora25249,0
Amillepora20852,0
Amillepora01576,0
Amillepora06293,0
Amillepora18866,0
Amillepora04889,0
Amillepora24955,0
Amillepora20781,0
Amillepora26134,0
Amillepora22105,0
Amillepora17320,0
Amillepora16411,0
Amillepora13340,0
Amillepora30450,0
Amillepora19365,0
Amillepora31233,0
Amillepora18738,0
Amillepora08432,0
Amillepora02855,0
Amillepora11356,0
Amillepora00247,0
Amillepora20385,0
Amillepora19482,0
Amillepora26211,0
Amillepora26835,0
Amillepora20064,0
Amillepora09535,0
Amillepora09502,0
Amillepora09604,0
Amillepora03488,0
Amillepora14376,0
Amillepora19333,1
Amillepora23388,0
Amillepora01764,0
Amillepora13346,0
Amillepora20382,0
Amillepora26666,0
Amillepora02952,0
Amillepora02955,0
Amillepora31544,1
Amillepora22003,0
Amillepora04290,0
Amillepora02901,0
Amillepora04499,0
Amillepora04453,0
Amillepora16617,0
Amillepora04544,0
Amillepora04482,0
Amillepora20646,0
Amillepora19703,0
Amillepora22567,0
Amillepora04449,0
Amillepora12028,0
Amillepora15250,0
Amillepora12653,0
Amillepora20999,0
Amillepora37269,0
Amillepora13463,0
Amillepora00498,0
Amillepora07649,0
Amillepora08910,0
Amillepora09909,0
Amillepora20180,0
Amillepora15356,0
Amillepora10571,0
Amillepora01169,0
Amillepora16268,0
Amillepora10096,1
Amillepora20547,0
Amillepora24270,0
Amillepora21285,1
Amillepora12586,0
Amillepora20741,0
Amillepora15093,0
Amillepora15519,0
Amillepora16332,1
Amillepora06238,0
Amillepora33905,0
Amillepora23737,0
Amillepora02861,0
Amillepora06516,0
Amillepora08612,0
Amillepora08350,0
Amillepora36677,0
Amillepora05933,0
Amillepora09896,0
Amillepora15767,0
Amillepora26810,0
Amillepora21031,0
Amillepora25336,0
Amillepora21847,0
Amillepora18975,0
Amillepora08869,0
Amillepora35318,0
Amillepora20765,0
Amillepora18396,0
Amillepora25256,0
Amillepora34064,0
Amillepora00508,0
Amillepora27256,0
Amillepora07373,0
Amillepora23854,0
Amillepora20830,0
Amillepora37442,0
Amillepora12190,0
Amillepora18310,0
Amillepora08956,0
Amillepora36705,0
Amillepora10468,0
Amillepora17080,0
Amillepora20882,0
Amillepora08039,0
Amillepora13148,0
Amillepora03091,0
Amillepora16451,0
Amillepora22978,0
Amillepora33626,0
Amillepora32274,0
Amillepora12791,0
Amillepora30511,0
Amillepora27210,0
Amillepora05289,0
Amillepora32470,0
Amillepora01574,0
Amillepora01278,0
Amillepora24958,0
Amillepora18135,0
Amillepora02319,0
Amillepora37056,0
Amillepora08003,0
Amillepora15114,0
Amillepora12194,0
Amillepora31788,0
Amillepora23837,0
Amillepora05473,0
Amillepora05876,0
Amillepora11602,0
Amillepora03956,0
Amillepora19865,0
Amillepora29532,0
Amillepora23727,0
Amillepora21542,1
Amillepora33414,0
Amillepora22893,0
Amillepora20557,0
Amillepora15705,0
Amillepora27961,0
Amillepora18813,0
Amillepora36531,0
Amillepora32025,0
Amillepora36526,0
Amillepora31713,0
Amillepora19464,0
Amillepora06035,0
Amillepora21669,0
Amillepora26577,0
Amillepora03291,0
Amillepora18185,0
Amillepora16551,0
Amillepora25214,0
Amillepora26222,0
Amillepora07030,0
Amillepora22481,0
Amillepora33921,0
Amillepora14179,0
Amillepora04905,0
Amillepora29202,0
Amillepora05030,1
Amillepora25418,0
Amillepora31559,0
Amillepora27494,0
Amillepora07323,0
Amillepora05386,0
Amillepora06307,0
Amillepora09815,0
Amillepora05291,0
Amillepora08010,0
Amillepora03684,0
Amillepora20594,0
Amillepora16597,1
Amillepora00266,0
Amillepora11194,0
Amillepora19559,0
Amillepora24585,0
Amillepora26580,0
Amillepora09858,0
Amillepora29353,0
Amillepora01966,0
Amillepora33541,0
Amillepora15774,0
Amillepora22477,0
Amillepora09927,1
Amillepora01848,0
Amillepora24352,0
Amillepora08400,0
Amillepora16448,0
Amillepora33604,0
Amillepora05358,0
Amillepora22096,0
Amillepora31545,0
Amillepora20425,0
Amillepora37958,0
Amillepora01610,0
Amillepora01738,0
Amillepora06483,0
Amillepora24411,0
Amillepora33570,0
Amillepora32169,0
Amillepora19520,0
Amillepora17072,0
Amillepora01486,0
Amillepora10648,0
Amillepora34334,0
Amillepora18773,0
Amillepora26129,0
Amillepora15185,0
Amillepora28525,0
Amillepora31573,0
Amillepora05326,0
Amillepora33625,0
Amillepora25719,0
Amillepora34340,0
Amillepora22000,0
Amillepora12455,0
Amillepora29178,0
Amillepora00551,0
Amillepora27397,0
Amillepora14590,0
Amillepora16345,0
Amillepora22503,0
Amillepora32210,1
Amillepora11266,0
Amillepora19224,0
Amillepora12742,0
Amillepora07018,0
Amillepora30975,0
Amillepora29094,0
Amillepora23467,0
Amillepora05518,0
Amillepora15629,0
Amillepora26126,0
Amillepora25125,0
Amillepora14783,0
Amillepora12697,0
Amillepora20012,0
Amillepora29430,0
Amillepora30755,0
Amillepora10408,0
Amillepora27759,0
Amillepora31631,0
Amillepora03317,0
Amillepora19587,0
Amillepora14447,0
Amillepora22417,0
Amillepora01758,0
Amillepora06263,0
Amillepora19074,0
Amillepora07992,0
Amillepora09042,0
Amillepora13983,0
Amillepora03307,0
Amillepora06078,0
Amillepora16730,0
Amillepora08121,0
Amillepora20645,0
Amillepora21099,0
Amillepora24559,0
Amillepora10354,0
Amillepora10564,0
Amillepora25144,0
Amillepora02627,0
Amillepora04800,0
Amillepora04643,1
Amillepora16317,0
Amillepora15251,0
Amillepora03484,0
Amillepora04044,0
Amillepora24477,0
Amillepora24206,0
Amillepora23675,0
Amillepora13460,0
Amillepora37703,0
Amillepora12678,0
Amillepora01563,0
Amillepora26170,0
Amillepora17113,0
Amillepora18046,0
Amillepora35799,0
Amillepora33815,0
Amillepora22598,0
Amillepora01609,0
Amillepora25754,0
Amillepora12350,0
Amillepora12567,0
Amillepora07313,0
Amillepora32631,0
Amillepora16888,0
Amillepora04729,0
Amillepora25196,0
Amillepora29601,0
Amillepora25464,0
Amillepora11309,0
Amillepora23270,0
Amillepora14039,0
Amillepora14446,0
Amillepora16604,0
Amillepora23741,0
Amillepora26105,0
Amillepora23432,0
Amillepora23307,0
Amillepora03232,0
Amillepora19574,0
Amillepora15311,0
Amillepora33952,0
Amillepora12677,0
Amillepora02896,0
Amillepora13768,0
Amillepora15734,0
Amillepora04686,0
Amillepora11295,0
Amillepora25397,0
Amillepora27846,0
Amillepora23240,0
Amillepora13764,0
Amillepora08615,0
Amillepora05183,0
Amillepora01304,0
Amillepora30459,0
Amillepora19958,0
Amillepora23339,0
Amillepora13612,0
Amillepora21984,0
Amillepora20974,0
Amillepora13010,0
Amillepora15756,0
Amillepora25006,0
Amillepora32762,0
Amillepora10012,0
Amillepora18739,0
Amillepora12056,0
Amillepora04885,0
Amillepora06494,0
Amillepora02796,0
Amillepora25111,0
Amillepora17097,0
Amillepora12501,0
Amillepora15361,0
Amillepora37741,0
Amillepora31280,0
Amillepora19249,1
Amillepora08700,0
Amillepora10245,1
Amillepora19387,0
Amillepora12744,1
Amillepora01129,0
Amillepora14821,0
Amillepora20747,0
Amillepora30776,0
Amillepora32332,0
Amillepora19538,0
Amillepora17506,0
Amillepora16718,0
Amillepora05596,0
Amillepora15553,0
Amillepora05285,0
Amillepora15397,0
Amillepora32131,0
Amillepora27520,0
Amillepora05095,0
Amillepora15052,0
Amillepora04523,0
Amillepora10520,0
Amillepora16146,0
Amillepora09532,0
Amillepora28140,0
Amillepora19048,0
Amillepora01374,0
Amillepora09008,1
Amillepora25686,0
Amillepora24838,0
Amillepora20603,0
Amillepora30426,0
Amillepora23961,0
Amillepora27245,0
Amillepora16611,1
Amillepora04163,0
Amillepora27778,0
Amillepora24713,0
Amillepora25413,0
Amillepora13373,0
Amillepora09599,0
Amillepora35314,0
Amillepora05848,0
Amillepora19323,0
Amillepora16435,0
Amillepora34085,0
Amillepora12741,0
Amillepora25268,0
Amillepora06822,0
Amillepora31422,0
Amillepora14356,0
Amillepora20111,0
Amillepora00155,0
Amillepora07321,0
Amillepora01019,0
Amillepora14827,0
Amillepora01158,0
Amillepora33161,0
Amillepora31178,0
Amillepora19997,0
Amillepora03999,0
Amillepora07238,0
Amillepora09765,0
Amillepora04349,0
Amillepora06953,0
Amillepora13242,0
Amillepora16939,0
Amillepora00680,0
Amillepora22492,0
Amillepora08890,0
Amillepora01852,0
Amillepora20082,0
Amillepora00831,1
Amillepora25353,0
Amillepora05351,0
Amillepora08108,0
Amillepora08674,0
Amillepora22667,0
Amillepora03158,0
Amillepora34947,0
Amillepora12695,0
Amillepora19268,0
Amillepora12582,0
Amillepora18404,0
Amillepora02032,0
Amillepora26188,0
Amillepora07483,0
Amillepora11590,0
Amillepora36356,0
Amillepora29752,0
Amillepora06376,0
Amillepora19770,0
Amillepora04759,0
Amillepora12176,0
Amillepora02617,0
Amillepora14706,1
Amillepora14054,0
Amillepora20676,0
Amillepora15602,0
Amillepora11813,0
Amillepora35311,0
Amillepora07243,0
Amillepora14237,0
Amillepora05621,0
Amillepora31494,0
Amillepora22437,0
Amillepora07905,0
Amillepora25218,0
Amillepora20590,0
Amillepora00659,0
Amillepora09064,0
Amillepora30735,0
Amillepora03668,0
Amillepora14501,0
Amillepora26858,0
Amillepora03825,0
Amillepora21557,0
Amillepora25379,0
Amillepora10772,0
Amillepora08472,0
Amillepora30041,0
Amillepora20828,0
Amillepora13089,0
Amillepora06970,0
Amillepora22460,0
Amillepora31931,0
Amillepora26198,0
Amillepora09826,0
Amillepora02611,0
Amillepora20482,0
Amillepora05766,0
Amillepora16802,0
Amillepora14598,0
Amillepora32211,1
Amillepora08933,1
Amillepora15333,0
Amillepora21453,0
Amillepora23537,0
Amillepora08569,0
Amillepora15560,0
Amillepora32418,0
Amillepora24923,0
Amillepora15518,0
Amillepora17892,0
Amillepora08117,0
Amillepora23493,0
Amillepora26438,0
Amillepora07225,0
Amillepora30491,0
Amillepora12984,0
Amillepora15647,0
Amillepora11145,0
Amillepora09445,0
Amillepora33106,0
Amillepora20395,0
Amillepora32087,0
Amillepora15434,0
Amillepora10198,0
Amillepora09408,1
Amillepora08062,0
Amillepora14822,0
Amillepora16075,0
Amillepora00540,0
Amillepora25502,0
Amillepora35727,0
Amillepora21555,0
Amillepora00104,0
Amillepora14057,0
Amillepora11067,0
Amillepora15194,0
Amillepora24797,0
Amillepora10723,0
Amillepora08305,0
Amillepora07325,0
Amillepora10921,0
Amillepora37969,0
Amillepora23290,0
Amillepora05832,0
Amillepora10995,0
Amillepora21020,1
Amillepora25378,0
Amillepora05215,0
Amillepora07261,0
Amillepora23069,0
Amillepora29507,0
Amillepora19331,0
Amillepora35995,0
Amillepora23959,1
Amillepora18832,0
Amillepora15164,0
Amillepora01249,0
Amillepora29197,0
Amillepora16063,0
Amillepora20842,1
Amillepora03124,0
Amillepora21452,0
Amillepora04957,0
Amillepora04497,0
Amillepora34985,0
Amillepora15094,0
Amillepora05761,0
Amillepora15587,0
Amillepora36433,0
Amillepora08727,0
Amillepora08753,0
Amillepora18751,0
Amillepora24020,0
Amillepora20236,0
Amillepora13984,0
Amillepora26248,0
Amillepora36942,0
Amillepora08777,0
Amillepora20492,0
Amillepora03192,0
Amillepora12608,0
Amillepora20378,0
Amillepora23872,0
Amillepora20016,0
Amillepora24964,0
Amillepora25470,0
Amillepora26035,0
Amillepora06575,0
Amillepora06102,0
Amillepora18978,0
Amillepora02622,1
Amillepora29800,0
Amillepora33167,0
Amillepora16785,0
Amillepora15800,0
Amillepora27463,0
Amillepora14480,1
Amillepora20857,0
Amillepora09500,0
Amillepora00105,0
Amillepora01431,0
Amillepora09214,1
Amillepora12008,0
Amillepora14430,0
Amillepora03601,0
Amillepora04834,0
Amillepora04948,1
Amillepora31574,0
Amillepora32894,0
Amillepora27198,0
Amillepora05487,0
Amillepora31444,0
Amillepora06424,0
Amillepora21370,1
Amillepora08265,0
Amillepora05835,0
Amillepora35322,0
Amillepora10475,0
Amillepora05735,0
Amillepora19034,0
Amillepora06333,0
Amillepora24147,0
Amillepora22022,0
Amillepora24380,0
Amillepora07194,0
Amillepora32902,0
Amillepora20861,0
Amillepora05821,0
Amillepora15739,0
Amillepora30876,0
Amillepora33884,0
Amillepora23301,0
Amillepora12919,0
Amillepora02526,0
Amillepora25233,0
Amillepora01220,0
Amillepora28798,0
Amillepora29647,0
Amillepora01349,0
Amillepora06942,0
Amillepora32422,1
Amillepora22474,0
Amillepora07769,1
Amillepora12570,0
Amillepora01433,0
Amillepora14388,0
Amillepora22240,0
Amillepora23044,0
Amillepora33911,0
Amillepora23483,0
Amillepora04013,0
Amillepora35673,0
Amillepora21496,0
Amillepora25740,0
Amillepora16240,0
Amillepora36901,0
Amillepora32510,0
Amillepora04444,0
Amillepora06407,0
Amillepora18183,1
Amillepora15412,0
Amillepora15461,1
Amillepora03052,0
Amillepora23705,0
Amillepora25410,0
Amillepora05071,0
Amillepora15547,0
Amillepora20461,0
Amillepora37373,0
Amillepora07155,0
Amillepora03628,0
Amillepora12658,0
Amillepora25168,0
Amillepora27227,0
Amillepora19055,0
Amillepora35889,0
Amillepora24741,0
Amillepora01421,0
Amillepora31582,0
Amillepora11389,0
Amillepora20825,0
Amillepora05462,0
Amillepora20364,1
Amillepora03552,0
Amillepora04728,1
Amillepora19737,0
Amillepora08515,0
Amillepora06411,0
Amillepora04840,0
Amillepora01173,0
Amillepora03781,0
Amillepora08632,0
Amillepora15188,0
Amillepora07374,0
Amillepora05227,1
Amillepora09792,0
Amillepora10255,0
Amillepora17977,0
Amillepora08825,0
Amillepora12347,0
Amillepora08546,0
Amillepora35599,0
Amillepora21487,0
Amillepora00925,0
Amillepora10486,0
Amillepora10025,0
Amillepora25439,0
Amillepora04810,0
Amillepora14084,1
Amillepora07657,1
Amillepora04521,0
Amillepora19760,0
Amillepora29630,0
Amillepora09546,0
Amillepora32136,0
Amillepora18553,0
Amillepora29141,0
Amillepora13026,0
Amillepora13324,0
Amillepora06592,0
Amillepora32425,0
Amillepora14469,0
Amillepora06508,0
Amillepora24560,0
Amillepora04535,0
Amillepora33602,0
Amillepora15451,0
Amillepora15681,0
Amillepora24025,0
Amillepora19219,0
Amillepora31935,0
Amillepora16725,0
Amillepora27489,0
Amillepora06844,0
Amillepora01381,0
Amillepora26044,0
Amillepora29527,0
Amillepora34434,0
Amillepora15860,0
Amillepora02120,0
Amillepora14880,1
Amillepora25016,0
Amillepora20665,0
Amillepora23261,0
Amillepora34838,0
Amillepora24199,0
Amillepora24297,0
Amillepora05083,0
Amillepora19913,0
Amillepora07252,0
Amillepora22675,0
Amillepora19955,1
Amillepora18967,0
Amillepora25426,0
Amillepora24623,1
Amillepora08957,0
Amillepora20567,0
Amillepora01288,0
Amillepora10159,0
Amillepora10369,0
Amillepora16209,0
Amillepora06726,0
Amillepora07331,0
Amillepora10139,1
Amillepora32910,0
Amillepora08333,0
Amillepora24683,0
Amillepora10797,0
Amillepora03455,0
Amillepora05683,0
Amillepora08719,0
Amillepora20782,0
Amillepora06347,0
Amillepora02389,0
Amillepora23254,0
Amillepora22875,0
Amillepora27529,0
Amillepora13270,0
Amillepora12048,0
Amillepora04872,0
Amillepora33904,0
Amillepora07653,0
Amillepora25495,0
Amillepora23268,0
Amillepora25260,0
Amillepora12313,0
Amillepora13153,0
Amillepora03383,0
Amillepora02768,0
Amillepora00849,0
Amillepora14415,0
Amillepora29707,0
Amillepora12547,0
Amillepora07513,0
Amillepora26545,0
Amillepora35357,0
Amillepora05368,0
Amillepora05158,0
Amillepora00993,0
Amillepora24384,0
Amillepora13815,0
Amillepora06142,0
Amillepora26290,0
Amillepora28918,0
Amillepora10143,0
Amillepora15165,1
Amillepora20636,0
Amillepora32012,0
Amillepora23523,0
Amillepora27340,0
Amillepora19798,0
Amillepora35323,0
Amillepora16044,0
Amillepora05327,0
Amillepora29440,0
Amillepora30176,0
Amillepora15414,0
Amillepora10920,0
Amillepora04152,0
Amillepora10566,0
Amillepora17835,0
Amillepora29736,0
Amillepora10133,0
Amillepora14433,0
Amillepora03574,0
Amillepora13140,0
Amillepora00716,0
Amillepora20023,0
Amillepora13172,0
Amillepora18324,0
Amillepora21927,0
Amillepora19470,0
Amillepora03240,1
Amillepora24216,0
Amillepora13738,0
Amillepora14825,0
Amillepora09179,0
Amillepora29466,0
Amillepora32430,0
Amillepora13109,0
Amillepora07311,1
Amillepora16230,0
Amillepora14753,0
Amillepora31846,0
Amillepora14976,0
Amillepora25063,0
Amillepora25419,0
Amillepora22535,0
Amillepora09212,0
Amillepora31844,0
Amillepora21477,0
Amillepora06728,0
Amillepora10447,0
Amillepora23304,0
Amillepora00020,0
Amillepora18075,1
Amillepora00663,0
Amillepora22204,0
Amillepora23031,0
Amillepora05404,0
Amillepora03419,0
Amillepora14257,0
Amillepora27541,0
Amillepora07226,0
Amillepora20562,0
Amillepora02240,0
Amillepora07768,0
Amillepora17270,0
Amillepora06062,0
Amillepora16330,0
Amillepora31500,0
Amillepora09661,0
Amillepora35260,0
Amillepora01095,0
Amillepora26482,0
Amillepora10668,0
Amillepora22461,0
Amillepora18795,0
Amillepora23289,0
Amillepora35320,0
Amillepora15191,0
Amillepora10350,0
Amillepora16759,0
Amillepora01240,0
Amillepora10433,0
Amillepora12305,1
Amillepora03989,0
Amillepora20722,0
Amillepora27012,0
Amillepora08875,0
Amillepora13229,0
Amillepora36849,0
Amillepora23288,0
Amillepora20333,0
Amillepora05940,0
Amillepora09524,0
Amillepora02491,0
Amillepora15126,0
Amillepora23291,0
Amillepora19753,0
Amillepora06622,0
Amillepora06091,1
Amillepora08483,0
Amillepora21915,0
Amillepora00307,0
Amillepora24912,0
Amillepora26541,0
Amillepora01141,0
Amillepora01868,0
Amillepora20432,0
Amillepora06779,0
Amillepora25755,0
Amillepora25305,0
Amillepora01144,1
Amillepora16158,0
Amillepora16677,0
Amillepora29730,0
Amillepora14562,0
Amillepora08704,0
Amillepora05931,0
Amillepora03000,0
Amillepora14176,0
Amillepora14510,0
Amillepora08807,0
Amillepora02917,0
Amillepora00330,0
Amillepora33399,0
Amillepora15422,0
Amillepora35794,0
Amillepora15671,0
Amillepora10031,0
Amillepora09588,0
Amillepora26062,0
Amillepora10041,0
Amillepora19456,0
Amillepora34075,0
Amillepora06145,0
Amillepora18126,0
Amillepora19175,0
Amillepora17493,0
Amillepora16297,1
Amillepora33501,1
Amillepora16682,0
Amillepora01390,0
Amillepora08566,0
Amillepora18414,0
Amillepora23299,0
Amillepora16993,0
Amillepora08468,0
Amillepora08976,0
Amillepora08878,0
Amillepora27858,0
Amillepora24562,0
Amillepora06512,0
Amillepora05128,0
Amillepora01971,0
Amillepora26066,0
Amillepora07213,0
Amillepora11483,0
Amillepora12726,0
Amillepora17075,0
Amillepora11926,0
Amillepora01808,0
Amillepora29638,0
Amillepora27956,0
Amillepora29591,0
Amillepora21259,0
Amillepora18453,0
Amillepora13040,0
Amillepora12909,1
Amillepora00724,0
Amillepora31240,0
Amillepora11402,0
Amillepora13265,0
Amillepora22873,0
Amillepora18949,0
Amillepora30535,0
Amillepora06222,1
Amillepora35787,0
Amillepora27434,0
Amillepora08824,0
Amillepora11120,0
Amillepora10607,0
Amillepora23402,0
Amillepora06870,0
Amillepora33707,0
Amillepora28734,1
Amillepora22050,0
Amillepora08298,0
Amillepora20215,0
Amillepora36803,0
Amillepora10312,0
Amillepora15656,0
Amillepora19924,0
Amillepora06047,0
Amillepora19497,0
Amillepora05011,1
Amillepora05026,0
Amillepora10156,0
Amillepora21883,0
Amillepora23321,0
Amillepora19996,0
Amillepora02972,0
Amillepora05320,0
Amillepora20485,0
Amillepora16108,0
Amillepora03407,0
Amillepora16956,0
Amillepora09757,1
Amillepora19257,0
Amillepora25510,0
Amillepora06396,0
Amillepora02997,0
Amillepora19699,0
Amillepora24049,1
Amillepora35795,0
Amillepora36894,0
Amillepora04736,0
Amillepora27355,0
Amillepora18210,0
Amillepora14628,0
Amillepora12335,0
Amillepora16822,0
Amillepora03346,0
Amillepora26839,0
Amillepora01314,0
Amillepora22566,0
Amillepora06466,0
Amillepora12562,0
Amillepora19905,0
Amillepora37365,0
Amillepora13456,0
Amillepora04710,0
Amillepora18853,0
Amillepora36182,0
Amillepora27220,1
Amillepora08821,0
Amillepora04423,0
Amillepora12389,0
Amillepora08331,0
Amillepora03275,0
Amillepora01566,0
Amillepora13313,1
Amillepora29640,0
Amillepora13367,0
Amillepora13299,0
Amillepora33956,0
Amillepora36007,0
Amillepora14263,0
Amillepora36752,0
Amillepora08312,0
Amillepora14695,1
Amillepora08404,0
Amillepora01992,0
Amillepora12980,0
Amillepora04104,1
Amillepora01847,0
Amillepora26196,0
Amillepora22245,0
Amillepora25092,0
Amillepora06948,0
Amillepora19783,0
Amillepora00496,0
Amillepora06879,0
Amillepora16189,0
Amillepora10999,0
Amillepora36537,0
Amillepora24856,0
Amillepora24203,0
Amillepora15746,0
Amillepora12829,0
Amillepora24858,0
Amillepora14047,0
Amillepora22433,0
Amillepora07195,0
Amillepora10054,0
Amillepora02624,0
Amillepora03701,0
Amillepora14467,0
Amillepora20444,0
Amillepora09622,0
Amillepora11063,0
Amillepora17076,0
Amillepora15034,0
Amillepora26830,0
Amillepora19612,0
Amillepora04942,0
Amillepora25360,0
Amillepora35317,0
Amillepora38085,0
Amillepora14645,0
Amillepora23308,0
Amillepora23406,0
Amillepora11354,0
Amillepora19508,0
Amillepora13020,0
Amillepora31317,0
Amillepora06437,0
Amillepora26699,0
Amillepora32115,0
Amillepora25001,0
Amillepora37851,0
Amillepora30382,0
Amillepora13344,0
Amillepora01474,0
Amillepora30408,0
Amillepora08860,0
Amillepora15670,0
Amillepora07944,0
Amillepora20693,0
Amillepora16985,0
Amillepora35397,0
Amillepora25471,0
Amillepora03394,0
Amillepora21955,0
Amillepora08761,0
Amillepora03296,0
Amillepora22597,0
Amillepora14096,0
Amillepora23284,0
Amillepora18722,0
Amillepora12887,0
Amillepora26285,0
Amillepora10153,0
Amillepora16336,0
Amillepora17042,0
Amillepora12116,0
Amillepora03415,0
Amillepora30481,0
Amillepora29726,0
Amillepora22076,0
Amillepora04105,0
Amillepora07812,0
Amillepora28422,0
Amillepora10237,1
Amillepora05317,0
Amillepora33775,0
Amillepora15506,0
Amillepora16416,0
Amillepora03657,0
Amillepora08954,0
Amillepora19139,0
Amillepora02854,0
Amillepora03990,0
Amillepora22259,0
Amillepora04463,0
Amillepora33895,0
Amillepora27423,0
Amillepora20949,0
Amillepora24932,0
Amillepora22864,0
Amillepora32752,0
Amillepora08816,0
Amillepora35277,0
Amillepora01232,0
Amillepora33860,0
Amillepora07662,0
Amillepora14435,0
Amillepora06785,0
Amillepora24421,0
Amillepora20763,0
Amillepora13011,0
Amillepora24529,0
Amillepora22789,0
Amillepora03537,1
Amillepora23742,0
Amillepora33717,0
Amillepora17110,0
Amillepora09530,0
Amillepora22002,0
Amillepora13009,0
Amillepora04033,0
Amillepora23144,0
Amillepora16581,0
Amillepora36179,0
Amillepora01598,0
Amillepora16696,0
Amillepora16156,1
Amillepora26190,0
Amillepora18819,0
Amillepora22836,0
Amillepora28538,0
Amillepora35786,0
Amillepora03217,0
Amillepora10192,0
Amillepora12853,0
Amillepora25468,0
Amillepora08294,0
Amillepora09434,0
Amillepora23090,1
Amillepora15002,0
Amillepora09698,0
Amillepora36740,0
Amillepora28416,0
Amillepora10264,0
Amillepora16603,0
Amillepora15180,0
Amillepora22175,1
Amillepora14512,0
Amillepora36703,0
Amillepora20769,0
Amillepora07499,0
Amillepora08401,0
Amillepora26778,0
Amillepora14259,0
Amillepora03775,0
Amillepora00184,0
Amillepora21519,0
Amillepora05219,0
